line_number,timestamp,cwnd,ip,port,rtt,ssthresh,phase,ca_state
817,676178.238126,54,128.178.122.39,53774,586,,congestion_avoidance,
818,676178.238613,55,128.178.122.39,53774,536,,congestion_avoidance,
819,676178.239493,56,128.178.122.39,53774,614,,congestion_avoidance,
820,676178.240025,57,128.178.122.39,53774,614,,congestion_avoidance,
821,676178.240811,58,128.178.122.39,53774,632,,congestion_avoidance,
822,676178.241351,59,128.178.122.39,53774,655,,congestion_avoidance,
823,676178.242515,60,128.178.122.39,53774,519,,congestion_avoidance,
824,676178.243090,61,128.178.122.39,53774,536,,congestion_avoidance,
825,676178.243632,62,128.178.122.39,53774,537,,congestion_avoidance,
826,676178.244456,63,128.178.122.39,53774,608,,congestion_avoidance,
827,676178.245221,64,128.178.122.39,53774,595,,congestion_avoidance,
828,676178.245966,65,128.178.122.39,53774,535,,congestion_avoidance,
829,676178.246906,66,128.178.122.39,53774,705,,congestion_avoidance,
830,676178.247751,67,128.178.122.39,53774,737,,congestion_avoidance,
831,676178.248527,68,128.178.122.39,53774,740,,congestion_avoidance,
832,676178.249382,69,128.178.122.39,53774,772,,congestion_avoidance,
833,676178.250153,70,128.178.122.39,53774,820,,congestion_avoidance,
834,676178.250982,71,128.178.122.39,53774,555,,congestion_avoidance,
835,676178.251729,72,128.178.122.39,53774,803,,congestion_avoidance,
836,676178.252756,73,128.178.122.39,53774,776,,congestion_avoidance,
837,676178.253563,74,128.178.122.39,53774,729,,congestion_avoidance,
838,676178.254507,75,128.178.122.39,53774,579,,congestion_avoidance,
839,676178.255512,76,128.178.122.39,53774,575,,congestion_avoidance,
840,676178.256515,77,128.178.122.39,53774,852,,congestion_avoidance,
841,676178.257331,78,128.178.122.39,53774,615,,congestion_avoidance,
842,676178.258238,79,128.178.122.39,53774,643,,congestion_avoidance,
843,676178.259337,80,128.178.122.39,53774,636,,congestion_avoidance,
844,676178.260201,81,128.178.122.39,53774,846,,congestion_avoidance,
845,676178.261330,82,128.178.122.39,53774,917,,congestion_avoidance,
846,676178.262167,83,128.178.122.39,53774,663,,congestion_avoidance,
847,676178.263279,84,128.178.122.39,53774,750,,congestion_avoidance,
848,676178.264380,85,128.178.122.39,53774,782,,congestion_avoidance,
849,676178.265547,86,128.178.122.39,53774,903,,congestion_avoidance,
850,676178.266333,87,128.178.122.39,53774,643,,congestion_avoidance,
851,676178.267471,88,128.178.122.39,53774,706,,congestion_avoidance,
852,676178.268575,89,128.178.122.39,53774,748,,congestion_avoidance,
853,676178.269766,90,128.178.122.39,53774,905,,congestion_avoidance,
854,676178.270864,91,128.178.122.39,53774,923,,congestion_avoidance,
855,676178.271971,92,128.178.122.39,53774,983,,congestion_avoidance,
856,676178.272943,93,128.178.122.39,53774,920,,congestion_avoidance,
857,676178.274567,94,128.178.122.39,53774,933,,congestion_avoidance,
858,676178.275635,95,128.178.122.39,53774,951,,congestion_avoidance,
859,676178.276794,96,128.178.122.39,53774,682,,congestion_avoidance,
860,676178.277323,96,128.178.122.39,53774,,48,congestion_avoidance,cwr
861,676178.277648,48,128.178.122.39,53774,832,,loss_recovery,
862,676178.277981,48,128.178.122.39,53774,,48,loss_recovery,open
863,676178.278672,49,128.178.122.39,53774,586,,congestion_avoidance,
864,676178.279322,50,128.178.122.39,53774,475,,congestion_avoidance,
865,676178.279839,51,128.178.122.39,53774,498,,congestion_avoidance,
866,676178.280404,52,128.178.122.39,53774,548,,congestion_avoidance,
867,676178.281073,53,128.178.122.39,53774,595,,congestion_avoidance,
868,676178.281873,54,128.178.122.39,53774,651,,congestion_avoidance,
869,676178.282397,55,128.178.122.39,53774,651,,congestion_avoidance,
870,676178.283240,56,128.178.122.39,53774,566,,congestion_avoidance,
871,676178.283872,57,128.178.122.39,53774,533,,congestion_avoidance,
872,676178.284768,58,128.178.122.39,53774,715,,congestion_avoidance,
873,676178.285304,59,128.178.122.39,53774,517,,congestion_avoidance,
874,676178.286080,60,128.178.122.39,53774,684,,congestion_avoidance,
875,676178.286611,61,128.178.122.39,53774,696,,congestion_avoidance,
876,676178.287561,62,128.178.122.39,53774,583,,congestion_avoidance,
877,676178.288354,63,128.178.122.39,53774,571,,congestion_avoidance,
878,676178.289024,64,128.178.122.39,53774,743,,congestion_avoidance,
879,676178.289860,65,128.178.122.39,53774,786,,congestion_avoidance,
880,676178.290690,66,128.178.122.39,53774,572,,congestion_avoidance,
881,676178.291446,67,128.178.122.39,53774,797,,congestion_avoidance,
882,676178.292502,68,128.178.122.39,53774,807,,congestion_avoidance,
883,676178.293167,69,128.178.122.39,53774,588,,congestion_avoidance,
884,676178.294061,70,128.178.122.39,53774,807,,congestion_avoidance,
885,676178.294901,71,128.178.122.39,53774,565,,congestion_avoidance,
886,676178.295761,72,128.178.122.39,53774,626,,congestion_avoidance,
887,676178.296668,73,128.178.122.39,53774,771,,congestion_avoidance,
888,676178.297445,74,128.178.122.39,53774,699,,congestion_avoidance,
889,676178.298382,75,128.178.122.39,53774,578,,congestion_avoidance,
890,676178.299161,76,128.178.122.39,53774,612,,congestion_avoidance,
891,676178.300333,77,128.178.122.39,53774,753,,congestion_avoidance,
892,676178.301212,78,128.178.122.39,53774,714,,congestion_avoidance,
893,676178.302017,79,128.178.122.39,53774,853,,congestion_avoidance,
894,676178.303225,80,128.178.122.39,53774,632,,congestion_avoidance,
895,676178.304171,81,128.178.122.39,53774,866,,congestion_avoidance,
896,676178.304944,82,128.178.122.39,53774,631,,congestion_avoidance,
897,676178.306076,83,128.178.122.39,53774,662,,congestion_avoidance,
898,676178.307296,84,128.178.122.39,53774,865,,congestion_avoidance,
899,676178.308073,85,128.178.122.39,53774,718,,congestion_avoidance,
900,676178.309069,86,128.178.122.39,53774,721,,congestion_avoidance,
901,676178.310148,87,128.178.122.39,53774,679,,congestion_avoidance,
902,676178.311278,88,128.178.122.39,53774,611,,congestion_avoidance,
903,676178.312337,89,128.178.122.39,53774,596,,congestion_avoidance,
904,676178.313521,90,128.178.122.39,53774,723,,congestion_avoidance,
905,676178.314728,91,128.178.122.39,53774,889,,congestion_avoidance,
906,676178.315867,92,128.178.122.39,53774,966,,congestion_avoidance,
907,676178.316976,93,128.178.122.39,53774,621,,congestion_avoidance,
908,676178.318118,94,128.178.122.39,53774,746,,congestion_avoidance,
909,676178.319328,95,128.178.122.39,53774,720,,congestion_avoidance,
910,676178.321381,96,128.178.122.39,53774,662,,congestion_avoidance,
911,676178.322307,96,128.178.122.39,53774,,48,congestion_avoidance,cwr
912,676178.322587,48,128.178.122.39,53774,810,,loss_recovery,
913,676178.322953,48,128.178.122.39,53774,,48,loss_recovery,open
914,676178.323733,49,128.178.122.39,53774,462,,congestion_avoidance,
915,676178.324293,50,128.178.122.39,53774,475,,congestion_avoidance,
916,676178.324869,51,128.178.122.39,53774,504,,congestion_avoidance,
917,676178.325428,52,128.178.122.39,53774,599,,congestion_avoidance,
918,676178.326164,53,128.178.122.39,53774,425,,congestion_avoidance,
919,676178.326692,54,128.178.122.39,53774,483,,congestion_avoidance,
920,676178.327586,55,128.178.122.39,53774,608,,congestion_avoidance,
921,676178.328131,56,128.178.122.39,53774,680,,congestion_avoidance,
922,676178.328926,57,128.178.122.39,53774,637,,congestion_avoidance,
923,676178.329552,58,128.178.122.39,53774,489,,congestion_avoidance,
924,676178.330382,59,128.178.122.39,53774,531,,congestion_avoidance,
925,676178.330926,60,128.178.122.39,53774,539,,congestion_avoidance,
926,676178.331722,61,128.178.122.39,53774,568,,congestion_avoidance,
927,676178.332538,62,128.178.122.39,53774,582,,congestion_avoidance,
928,676178.333157,63,128.178.122.39,53774,680,,congestion_avoidance,
929,676178.333961,64,128.178.122.39,53774,692,,congestion_avoidance,
930,676178.334823,65,128.178.122.39,53774,767,,congestion_avoidance,
931,676178.335563,66,128.178.122.39,53774,724,,congestion_avoidance,
932,676178.336359,67,128.178.122.39,53774,748,,congestion_avoidance,
933,676178.337331,68,128.178.122.39,53774,659,,congestion_avoidance,
934,676178.338140,69,128.178.122.39,53774,668,,congestion_avoidance,
935,676178.338910,70,128.178.122.39,53774,667,,congestion_avoidance,
936,676178.339712,71,128.178.122.39,53774,640,,congestion_avoidance,
937,676178.340780,72,128.178.122.39,53774,655,,congestion_avoidance,
938,676178.341490,73,128.178.122.39,53774,620,,congestion_avoidance,
939,676178.342333,74,128.178.122.39,53774,609,,congestion_avoidance,
940,676178.343444,75,128.178.122.39,53774,705,,congestion_avoidance,
941,676178.344293,76,128.178.122.39,53774,763,,congestion_avoidance,
942,676178.345411,77,128.178.122.39,53774,874,,congestion_avoidance,
943,676178.346212,78,128.178.122.39,53774,587,,congestion_avoidance,
944,676178.347010,79,128.178.122.39,53774,875,,congestion_avoidance,
945,676178.348054,80,128.178.122.39,53774,870,,congestion_avoidance,
946,676178.349158,81,128.178.122.39,53774,933,,congestion_avoidance,
947,676178.349946,82,128.178.122.39,53774,624,,congestion_avoidance,
948,676178.351141,83,128.178.122.39,53774,783,,congestion_avoidance,
949,676178.352004,84,128.178.122.39,53774,732,,congestion_avoidance,
950,676178.353242,85,128.178.122.39,53774,763,,congestion_avoidance,
951,676178.354161,86,128.178.122.39,53774,628,,congestion_avoidance,
952,676178.355250,87,128.178.122.39,53774,655,,congestion_avoidance,
953,676178.356348,88,128.178.122.39,53774,713,,congestion_avoidance,
954,676178.357340,89,128.178.122.39,53774,648,,congestion_avoidance,
955,676178.358496,90,128.178.122.39,53774,730,,congestion_avoidance,
956,676178.359547,91,128.178.122.39,53774,732,,congestion_avoidance,
957,676178.360407,91,128.178.122.39,53774,,45,congestion_avoidance,cwr
958,676178.360507,45,128.178.122.39,53774,654,,loss_recovery,
959,676178.361028,45,128.178.122.39,53774,,45,loss_recovery,open
960,676178.361608,46,128.178.122.39,53774,421,,congestion_avoidance,
961,676178.362369,47,128.178.122.39,53774,495,,congestion_avoidance,
962,676178.362967,48,128.178.122.39,53774,527,,congestion_avoidance,
963,676178.363495,49,128.178.122.39,53774,567,,congestion_avoidance,
964,676178.364198,50,128.178.122.39,53774,608,,congestion_avoidance,
965,676178.364719,51,128.178.122.39,53774,393,,congestion_avoidance,
966,676178.365309,52,128.178.122.39,53774,482,,congestion_avoidance,
967,676178.365814,53,128.178.122.39,53774,458,,congestion_avoidance,
968,676178.366678,54,128.178.122.39,53774,572,,congestion_avoidance,
969,676178.367220,55,128.178.122.39,53774,594,,congestion_avoidance,
970,676178.368342,56,128.178.122.39,53774,660,,congestion_avoidance,
971,676178.368619,57,128.178.122.39,53774,445,,congestion_avoidance,
972,676178.369395,58,128.178.122.39,53774,610,,congestion_avoidance,
973,676178.369944,59,128.178.122.39,53774,676,,congestion_avoidance,
974,676178.370896,60,128.178.122.39,53774,577,,congestion_avoidance,
975,676178.371458,61,128.178.122.39,53774,636,,congestion_avoidance,
976,676178.372432,62,128.178.122.39,53774,536,,congestion_avoidance,
977,676178.373020,63,128.178.122.39,53774,569,,congestion_avoidance,
978,676178.373886,64,128.178.122.39,53774,670,,congestion_avoidance,
979,676178.374693,65,128.178.122.39,53774,728,,congestion_avoidance,
980,676178.375298,66,128.178.122.39,53774,770,,congestion_avoidance,
981,676178.376109,67,128.178.122.39,53774,555,,congestion_avoidance,
982,676178.377024,68,128.178.122.39,53774,668,,congestion_avoidance,
983,676178.377832,69,128.178.122.39,53774,678,,congestion_avoidance,
984,676178.378661,70,128.178.122.39,53774,731,,congestion_avoidance,
985,676178.379494,71,128.178.122.39,53774,750,,congestion_avoidance,
986,676178.380389,72,128.178.122.39,53774,565,,congestion_avoidance,
987,676178.381180,73,128.178.122.39,53774,630,,congestion_avoidance,
988,676178.382263,74,128.178.122.39,53774,677,,congestion_avoidance,
989,676178.383035,75,128.178.122.39,53774,922,,congestion_avoidance,
990,676178.384131,76,128.178.122.39,53774,630,,congestion_avoidance,
991,676178.384906,77,128.178.122.39,53774,666,,congestion_avoidance,
992,676178.386057,78,128.178.122.39,53774,772,,congestion_avoidance,
993,676178.386858,79,128.178.122.39,53774,666,,congestion_avoidance,
994,676178.387946,80,128.178.122.39,53774,754,,congestion_avoidance,
995,676178.388801,81,128.178.122.39,53774,846,,congestion_avoidance,
996,676178.389921,82,128.178.122.39,53774,969,,congestion_avoidance,
997,676178.390951,83,128.178.122.39,53774,894,,congestion_avoidance,
998,676178.391911,84,128.178.122.39,53774,809,,congestion_avoidance,
999,676178.393970,85,128.178.122.39,53774,1826,,congestion_avoidance,
1000,676178.394121,85,128.178.122.39,53774,,42,congestion_avoidance,cwr
1001,676178.394404,42,128.178.122.39,53774,497,,loss_recovery,
1002,676178.394755,42,128.178.122.39,53774,,42,loss_recovery,open
1003,676178.395265,43,128.178.122.39,53774,376,,congestion_avoidance,
1004,676178.395743,44,128.178.122.39,53774,529,,congestion_avoidance,
1005,676178.396367,45,128.178.122.39,53774,420,,congestion_avoidance,
1006,676178.396943,46,128.178.122.39,53774,492,,congestion_avoidance,
1007,676178.397448,47,128.178.122.39,53774,482,,congestion_avoidance,
1008,676178.398018,48,128.178.122.39,53774,508,,congestion_avoidance,
1009,676178.398761,49,128.178.122.39,53774,524,,congestion_avoidance,
1010,676178.399204,50,128.178.122.39,53774,478,,congestion_avoidance,
1011,676178.399849,51,128.178.122.39,53774,567,,congestion_avoidance,
1012,676178.400728,52,128.178.122.39,53774,616,,congestion_avoidance,
1013,676178.401192,53,128.178.122.39,53774,528,,congestion_avoidance,
1014,676178.401730,54,128.178.122.39,53774,579,,congestion_avoidance,
1015,676178.402549,55,128.178.122.39,53774,639,,congestion_avoidance,
1016,676178.403068,56,128.178.122.39,53774,637,,congestion_avoidance,
1017,676178.404063,57,128.178.122.39,53774,558,,congestion_avoidance,
1018,676178.404611,58,128.178.122.39,53774,528,,congestion_avoidance,
1019,676178.405442,59,128.178.122.39,53774,627,,congestion_avoidance,
1020,676178.405985,60,128.178.122.39,53774,601,,congestion_avoidance,
1021,676178.406861,61,128.178.122.39,53774,719,,congestion_avoidance,
1022,676178.407754,62,128.178.122.39,53774,567,,congestion_avoidance,
1023,676178.408428,63,128.178.122.39,53774,725,,congestion_avoidance,
1024,676178.409148,64,128.178.122.39,53774,560,,congestion_avoidance,
1025,676178.409894,65,128.178.122.39,53774,559,,congestion_avoidance,
1026,676178.410757,66,128.178.122.39,53774,651,,congestion_avoidance,
1027,676178.411424,67,128.178.122.39,53774,787,,congestion_avoidance,
1028,676178.412332,68,128.178.122.39,53774,647,,congestion_avoidance,
1029,676178.413179,69,128.178.122.39,53774,647,,congestion_avoidance,
1030,676178.414018,70,128.178.122.39,53774,769,,congestion_avoidance,
1031,676178.414904,71,128.178.122.39,53774,579,,congestion_avoidance,
1032,676178.415841,72,128.178.122.39,53774,656,,congestion_avoidance,
1033,676178.416667,73,128.178.122.39,53774,786,,congestion_avoidance,
1034,676178.417539,74,128.178.122.39,53774,575,,congestion_avoidance,
1035,676178.418327,75,128.178.122.39,53774,864,,congestion_avoidance,
1036,676178.419523,76,128.178.122.39,53774,622,,congestion_avoidance,
1037,676178.420374,77,128.178.122.39,53774,809,,congestion_avoidance,
1038,676178.421210,78,128.178.122.39,53774,746,,congestion_avoidance,
1039,676178.422462,79,128.178.122.39,53774,775,,congestion_avoidance,
1040,676178.423050,80,128.178.122.39,53774,834,,congestion_avoidance,
1041,676178.424187,81,128.178.122.39,53774,942,,congestion_avoidance,
1042,676178.425285,82,128.178.122.39,53774,602,,congestion_avoidance,
1043,676178.426174,83,128.178.122.39,53774,802,,congestion_avoidance,
1044,676178.427295,84,128.178.122.39,53774,852,,congestion_avoidance,
1045,676178.428119,85,128.178.122.39,53774,642,,congestion_avoidance,
1046,676178.429214,86,128.178.122.39,53774,651,,congestion_avoidance,
1047,676178.430437,87,128.178.122.39,53774,838,,congestion_avoidance,
1048,676178.431471,88,128.178.122.39,53774,811,,congestion_avoidance,
1049,676178.432577,89,128.178.122.39,53774,853,,congestion_avoidance,
1050,676178.433800,90,128.178.122.39,53774,651,,congestion_avoidance,
1051,676178.434666,91,128.178.122.39,53774,815,,congestion_avoidance,
1052,676178.435738,92,128.178.122.39,53774,846,,congestion_avoidance,
1053,676178.436865,93,128.178.122.39,53774,917,,congestion_avoidance,
1054,676178.438063,94,128.178.122.39,53774,696,,congestion_avoidance,
1055,676178.438598,94,128.178.122.39,53774,,47,congestion_avoidance,cwr
1056,676178.438896,47,128.178.122.39,53774,828,,loss_recovery,
1057,676178.439227,47,128.178.122.39,53774,,47,loss_recovery,open
1058,676178.440097,48,128.178.122.39,53774,542,,congestion_avoidance,
1059,676178.440660,49,128.178.122.39,53774,558,,congestion_avoidance,
1060,676178.441053,50,128.178.122.39,53774,436,,congestion_avoidance,
1061,676178.441592,51,128.178.122.39,53774,421,,congestion_avoidance,
1062,676178.442468,52,128.178.122.39,53774,496,,congestion_avoidance,
1063,676178.442989,53,128.178.122.39,53774,516,,congestion_avoidance,
1064,676178.443650,54,128.178.122.39,53774,655,,congestion_avoidance,
1065,676178.444216,55,128.178.122.39,53774,481,,congestion_avoidance,
1066,676178.445061,56,128.178.122.39,53774,446,,congestion_avoidance,
1067,676178.445611,57,128.178.122.39,53774,486,,congestion_avoidance,
1068,676178.446490,58,128.178.122.39,53774,625,,congestion_avoidance,
1069,676178.446983,59,128.178.122.39,53774,588,,congestion_avoidance,
1070,676178.447772,60,128.178.122.39,53774,572,,congestion_avoidance,
1071,676178.448533,61,128.178.122.39,53774,579,,congestion_avoidance,
1072,676178.449514,62,128.178.122.39,53774,496,,congestion_avoidance,
1073,676178.450059,63,128.178.122.39,53774,523,,congestion_avoidance,
1074,676178.450907,64,128.178.122.39,53774,552,,congestion_avoidance,
1075,676178.451744,65,128.178.122.39,53774,621,,congestion_avoidance,
1076,676178.452660,66,128.178.122.39,53774,755,,congestion_avoidance,
1077,676178.453279,67,128.178.122.39,53774,555,,congestion_avoidance,
1078,676178.454067,68,128.178.122.39,53774,592,,congestion_avoidance,
1079,676178.454943,69,128.178.122.39,53774,650,,congestion_avoidance,
1080,676178.455831,70,128.178.122.39,53774,772,,congestion_avoidance,
1081,676178.456508,71,128.178.122.39,53774,615,,congestion_avoidance,
1082,676178.457650,72,128.178.122.39,53774,694,,congestion_avoidance,
1083,676178.458273,73,128.178.122.39,53774,814,,congestion_avoidance,
1084,676178.459396,74,128.178.122.39,53774,657,,congestion_avoidance,
1085,676178.460034,75,128.178.122.39,53774,802,,congestion_avoidance,
1086,676178.461102,76,128.178.122.39,53774,767,,congestion_avoidance,
1087,676178.461990,77,128.178.122.39,53774,641,,congestion_avoidance,
1088,676178.462909,78,128.178.122.39,53774,662,,congestion_avoidance,
1089,676178.463839,79,128.178.122.39,53774,883,,congestion_avoidance,
1090,676178.465018,80,128.178.122.39,53774,613,,congestion_avoidance,
1091,676178.465911,81,128.178.122.39,53774,853,,congestion_avoidance,
1092,676178.466990,82,128.178.122.39,53774,866,,congestion_avoidance,
1093,676178.467963,83,128.178.122.39,53774,782,,congestion_avoidance,
1094,676178.468857,84,128.178.122.39,53774,579,,congestion_avoidance,
1095,676178.469949,85,128.178.122.39,53774,676,,congestion_avoidance,
1096,676178.471139,86,128.178.122.39,53774,819,,congestion_avoidance,
1097,676178.472053,87,128.178.122.39,53774,642,,congestion_avoidance,
1098,676178.473116,88,128.178.122.39,53774,677,,congestion_avoidance,
1099,676178.474220,89,128.178.122.39,53774,704,,congestion_avoidance,
1100,676178.475393,90,128.178.122.39,53774,790,,congestion_avoidance,
1101,676178.476470,91,128.178.122.39,53774,841,,congestion_avoidance,
1102,676178.477593,92,128.178.122.39,53774,912,,congestion_avoidance,
1103,676178.478684,93,128.178.122.39,53774,958,,congestion_avoidance,
1104,676178.479866,94,128.178.122.39,53774,,47,congestion_avoidance,cwr
1105,676178.479884,94,128.178.122.39,53774,705,,loss_recovery,
1106,676178.480156,47,128.178.122.39,53774,825,,loss_recovery,
1107,676178.480518,47,128.178.122.39,53774,,47,loss_recovery,open
1108,676178.481392,48,128.178.122.39,53774,441,,congestion_avoidance,
1109,676178.481713,49,128.178.122.39,53774,568,,congestion_avoidance,
1110,676178.482515,50,128.178.122.39,53774,523,,congestion_avoidance,
1111,676178.483005,51,128.178.122.39,53774,602,,congestion_avoidance,
1112,676178.483524,52,128.178.122.39,53774,513,,congestion_avoidance,
1113,676178.484337,53,128.178.122.39,53774,554,,congestion_avoidance,
1114,676178.484849,54,128.178.122.39,53774,598,,congestion_avoidance,
1115,676178.485505,55,128.178.122.39,53774,489,,congestion_avoidance,
1116,676178.486298,56,128.178.122.39,53774,446,,congestion_avoidance,
1117,676178.486975,57,128.178.122.39,53774,517,,congestion_avoidance,
1118,676178.487572,58,128.178.122.39,53774,684,,congestion_avoidance,
1119,676178.488411,59,128.178.122.39,53774,463,,congestion_avoidance,
1120,676178.489062,60,128.178.122.39,53774,591,,congestion_avoidance,
1121,676178.489851,61,128.178.122.39,53774,604,,congestion_avoidance,
1122,676178.490521,62,128.178.122.39,53774,548,,congestion_avoidance,
1123,676178.491315,63,128.178.122.39,53774,498,,congestion_avoidance,
1124,676178.492214,64,128.178.122.39,53774,598,,congestion_avoidance,
1125,676178.493103,65,128.178.122.39,53774,703,,congestion_avoidance,
1126,676178.493916,66,128.178.122.39,53774,743,,congestion_avoidance,
1127,676178.494623,67,128.178.122.39,53774,631,,congestion_avoidance,
1128,676178.495356,68,128.178.122.39,53774,615,,congestion_avoidance,
1129,676178.496424,69,128.178.122.39,53774,630,,congestion_avoidance,
1130,676178.497164,70,128.178.122.39,53774,540,,congestion_avoidance,
1131,676178.498004,71,128.178.122.39,53774,633,,congestion_avoidance,
1132,676178.498780,72,128.178.122.39,53774,886,,congestion_avoidance,
1133,676178.499820,73,128.178.122.39,53774,868,,congestion_avoidance,
1134,676178.500565,74,128.178.122.39,53774,783,,congestion_avoidance,
1135,676178.501416,75,128.178.122.39,53774,893,,congestion_avoidance,
1136,676178.502484,76,128.178.122.39,53774,865,,congestion_avoidance,
1137,676178.503482,77,128.178.122.39,53774,865,,congestion_avoidance,
1138,676178.504208,78,128.178.122.39,53774,691,,congestion_avoidance,
1139,676178.505347,79,128.178.122.39,53774,748,,congestion_avoidance,
1140,676178.506310,80,128.178.122.39,53774,658,,congestion_avoidance,
1141,676178.507383,81,128.178.122.39,53774,713,,congestion_avoidance,
1142,676178.508129,82,128.178.122.39,53774,739,,congestion_avoidance,
1143,676178.509146,83,128.178.122.39,53774,698,,congestion_avoidance,
1144,676178.510280,84,128.178.122.39,53774,797,,congestion_avoidance,
1145,676178.511331,85,128.178.122.39,53774,788,,congestion_avoidance,
1146,676178.512230,86,128.178.122.39,53774,615,,congestion_avoidance,
1147,676178.513244,87,128.178.122.39,53774,708,,congestion_avoidance,
1148,676178.514308,88,128.178.122.39,53774,778,,congestion_avoidance,
1149,676178.515513,89,128.178.122.39,53774,753,,congestion_avoidance,
1150,676178.516707,90,128.178.122.39,53774,859,,congestion_avoidance,
1151,676178.517819,91,128.178.122.39,53774,913,,congestion_avoidance,
1152,676178.518983,92,128.178.122.39,53774,678,,congestion_avoidance,
1153,676178.519947,93,128.178.122.39,53774,944,,congestion_avoidance,
1154,676178.521092,94,128.178.122.39,53774,672,,congestion_avoidance,
1155,676178.521129,94,128.178.122.39,53774,,47,congestion_avoidance,cwr
1156,676178.521359,47,128.178.122.39,53774,766,,loss_recovery,
1157,676178.521774,47,128.178.122.39,53774,,47,loss_recovery,open
1158,676178.522542,48,128.178.122.39,53774,432,,congestion_avoidance,
1159,676178.523080,49,128.178.122.39,53774,489,,congestion_avoidance,
1160,676178.523725,50,128.178.122.39,53774,600,,congestion_avoidance,
1161,676178.524437,51,128.178.122.39,53774,461,,congestion_avoidance,
1162,676178.525104,52,128.178.122.39,53774,605,,congestion_avoidance,
1163,676178.525476,53,128.178.122.39,53774,471,,congestion_avoidance,
1164,676178.526168,54,128.178.122.39,53774,607,,congestion_avoidance,
1165,676178.526960,55,128.178.122.39,53774,637,,congestion_avoidance,
1166,676178.527513,56,128.178.122.39,53774,581,,congestion_avoidance,
1167,676178.528194,57,128.178.122.39,53774,560,,congestion_avoidance,
1168,676178.528865,58,128.178.122.39,53774,666,,congestion_avoidance,
1169,676178.529683,59,128.178.122.39,53774,599,,congestion_avoidance,
1170,676178.530324,60,128.178.122.39,53774,609,,congestion_avoidance,
1171,676178.531141,61,128.178.122.39,53774,614,,congestion_avoidance,
1172,676178.531861,62,128.178.122.39,53774,548,,congestion_avoidance,
1173,676178.532537,63,128.178.122.39,53774,724,,congestion_avoidance,
1174,676178.533650,64,128.178.122.39,53774,746,,congestion_avoidance,
1175,676178.534368,65,128.178.122.39,53774,699,,congestion_avoidance,
1176,676178.535107,66,128.178.122.39,53774,672,,congestion_avoidance,
1177,676178.535632,67,128.178.122.39,53774,655,,congestion_avoidance,
1178,676178.536459,68,128.178.122.39,53774,719,,congestion_avoidance,
1179,676178.537437,69,128.178.122.39,53774,623,,congestion_avoidance,
1180,676178.538311,70,128.178.122.39,53774,710,,congestion_avoidance,
1181,676178.539041,71,128.178.122.39,53774,632,,congestion_avoidance,
1182,676178.540113,72,128.178.122.39,53774,633,,congestion_avoidance,
1183,676178.540985,73,128.178.122.39,53774,765,,congestion_avoidance,
1184,676178.541888,74,128.178.122.39,53774,598,,congestion_avoidance,
1185,676178.542706,75,128.178.122.39,53774,908,,congestion_avoidance,
1186,676178.543780,76,128.178.122.39,53774,570,,congestion_avoidance,
1187,676178.544496,77,128.178.122.39,53774,585,,congestion_avoidance,
1188,676178.545414,78,128.178.122.39,53774,575,,congestion_avoidance,
1189,676178.546350,79,128.178.122.39,53774,865,,congestion_avoidance,
1190,676178.547512,80,128.178.122.39,53774,625,,congestion_avoidance,
1191,676178.548330,81,128.178.122.39,53774,746,,congestion_avoidance,
1192,676178.549535,82,128.178.122.39,53774,873,,congestion_avoidance,
1193,676178.550412,83,128.178.122.39,53774,703,,congestion_avoidance,
1194,676178.551406,84,128.178.122.39,53774,628,,congestion_avoidance,
1195,676178.552478,85,128.178.122.39,53774,682,,congestion_avoidance,
1196,676178.553459,86,128.178.122.39,53774,764,,congestion_avoidance,
1197,676178.554558,87,128.178.122.39,53774,628,,congestion_avoidance,
1198,676178.555584,88,128.178.122.39,53774,750,,congestion_avoidance,
1199,676178.556642,89,128.178.122.39,53774,797,,congestion_avoidance,
1200,676178.557804,90,128.178.122.39,53774,680,,congestion_avoidance,
1201,676178.558848,91,128.178.122.39,53774,698,,congestion_avoidance,
1202,676178.559968,92,128.178.122.39,53774,749,,congestion_avoidance,
1203,676178.561164,93,128.178.122.39,53774,870,,congestion_avoidance,
1204,676178.562538,94,128.178.122.39,53774,684,,congestion_avoidance,
1205,676178.563660,95,128.178.122.39,53774,724,,congestion_avoidance,
1206,676178.564514,95,128.178.122.39,53774,,47,congestion_avoidance,cwr
1207,676178.564698,47,128.178.122.39,53774,720,,loss_recovery,
1208,676178.565142,47,128.178.122.39,53774,,47,loss_recovery,open
1209,676178.565872,48,128.178.122.39,53774,586,,congestion_avoidance,
1210,676178.566378,49,128.178.122.39,53774,561,,congestion_avoidance,
1211,676178.567149,50,128.178.122.39,53774,505,,congestion_avoidance,
1212,676178.567745,51,128.178.122.39,53774,580,,congestion_avoidance,
1213,676178.568402,52,128.178.122.39,53774,479,,congestion_avoidance,
1214,676178.568897,53,128.178.122.39,53774,490,,congestion_avoidance,
1215,676178.569483,54,128.178.122.39,53774,556,,congestion_avoidance,
1216,676178.570262,55,128.178.122.39,53774,600,,congestion_avoidance,
1217,676178.570801,56,128.178.122.39,53774,626,,congestion_avoidance,
1218,676178.571688,57,128.178.122.39,53774,676,,congestion_avoidance,
1219,676178.572181,58,128.178.122.39,53774,534,,congestion_avoidance,
1220,676178.573040,59,128.178.122.39,53774,575,,congestion_avoidance,
