[76116.317196] TCP: my_cca: cwnd=66 rtt=601 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.318059] TCP: my_cca: cwnd=67 rtt=683 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.318868] TCP: my_cca: cwnd=68 rtt=708 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.319902] TCP: my_cca: cwnd=69 rtt=685 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.320613] TCP: my_cca: cwnd=70 rtt=597 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.321397] TCP: my_cca: cwnd=71 rtt=833 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.322483] TCP: my_cca: cwnd=72 rtt=608 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.323374] TCP: my_cca: cwnd=73 rtt=740 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.324101] TCP: my_cca: cwnd=74 rtt=596 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.324924] TCP: my_cca: cwnd=75 rtt=724 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.326169] TCP: my_cca: cwnd=76 rtt=882 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.326954] TCP: my_cca: cwnd=77 rtt=622 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.327982] TCP: my_cca: cwnd=78 rtt=840 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.328808] TCP: my_cca: cwnd=79 rtt=885 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.329876] TCP: my_cca: cwnd=80 rtt=910 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.330701] TCP: my_cca: cwnd=81 rtt=678 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.331840] TCP: my_cca: cwnd=82 rtt=776 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.332891] TCP: my_cca: cwnd=83 rtt=748 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.334047] TCP: my_cca: cwnd=84 rtt=863 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.334838] TCP: my_cca: cwnd=85 rtt=733 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.335883] TCP: my_cca: cwnd=86 rtt=769 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.337013] TCP: my_cca: cwnd=87 rtt=667 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.338022] TCP: my_cca: cwnd=88 rtt=790 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.339110] TCP: my_cca: cwnd=89 rtt=646 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.340253] TCP: my_cca: cwnd=90 rtt=727 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.341316] TCP: my_cca: cwnd=91 rtt=752 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.342418] TCP: my_cca: cwnd=92 rtt=782 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.343405] TCP: my_cca: cwnd=93 rtt=711 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.344652] TCP: my_cca: cwnd=94 rtt=902 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.345754] TCP: my_cca: cwnd=95 rtt=936 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.346888] TCP: my_cca: cwnd=96 rtt=1031 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.348179] TCP: my_cca: cwnd=97 rtt=735 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.349489] TCP: my_cca: cwnd=98 rtt=970 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.349582] TCP: my_cca: set_state open(0)->cwr(2) cwnd=98 ssthresh=49 phase=congestion_avoidance ca_state=cwr(2) Destination: 128.178.122.39:55772
[76116.349730] TCP: my_cca: cwnd=49 rtt=689 phase=loss_recovery Destination: 128.178.122.39:55772
[76116.350218] TCP: my_cca: set_state cwr(2)->open(0) cwnd=49 ssthresh=49 phase=loss_recovery ca_state=open(0) Destination: 128.178.122.39:55772
[76116.350843] TCP: my_cca: cwnd=50 rtt=507 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.351665] TCP: my_cca: cwnd=51 rtt=596 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.352191] TCP: my_cca: cwnd=52 rtt=622 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.352746] TCP: my_cca: cwnd=53 rtt=638 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.353567] TCP: my_cca: cwnd=54 rtt=593 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.354088] TCP: my_cca: cwnd=55 rtt=631 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.354849] TCP: my_cca: cwnd=56 rtt=620 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.355432] TCP: my_cca: cwnd=57 rtt=668 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.356239] TCP: my_cca: cwnd=58 rtt=692 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.356989] TCP: my_cca: cwnd=59 rtt=651 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.357727] TCP: my_cca: cwnd=60 rtt=596 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.358367] TCP: my_cca: cwnd=61 rtt=732 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.359080] TCP: my_cca: cwnd=62 rtt=663 phase=congestion_avoidance Destination: 128.178.122.39:55772
[76116.359903] TCP: my_cca: cwnd=63 rtt=687 phase=congestion_avoidance Destination: 128.178.122.39:55772
