[206115.574207] audit: type=1400 audit(1780869602.243:146): apparmor="DENIED" operation="capable" profile="/usr/sbin/cupsd" pid=137210 comm="cupsd" capability=12  capname="net_admin"
[208755.119061] TCP: my_cca: seq=207500 cwnd=18 rtt=169 bytes_acked=577794784 bytes_sent=577813608 phase=slow_start Destination: 192.168.88.253:42620
[208755.123589] TCP: my_cca: seq=207600 cwnd=18 rtt=172 bytes_acked=578075696 bytes_sent=578095968 phase=slow_start Destination: 192.168.88.253:42620
[208755.127569] TCP: my_cca: seq=207700 cwnd=18 rtt=140 bytes_acked=578347920 bytes_sent=578363848 phase=slow_start Destination: 192.168.88.253:42620
[208755.132296] TCP: my_cca: seq=207800 cwnd=18 rtt=124 bytes_acked=578617248 bytes_sent=578634624 phase=slow_start Destination: 192.168.88.253:42620
[208755.138809] TCP: my_cca: seq=207900 cwnd=18 rtt=142 bytes_acked=578890920 bytes_sent=578912640 phase=slow_start Destination: 192.168.88.253:42620
[208755.142746] TCP: my_cca: seq=208000 cwnd=18 rtt=137 bytes_acked=579147216 bytes_sent=579167488 phase=slow_start Destination: 192.168.88.253:42620
[208755.146395] TCP: my_cca: seq=208100 cwnd=18 rtt=111 bytes_acked=579404960 bytes_sent=579422336 phase=slow_start Destination: 192.168.88.253:42620
[208755.150673] TCP: my_cca: seq=208200 cwnd=18 rtt=117 bytes_acked=579678632 bytes_sent=579698904 phase=slow_start Destination: 192.168.88.253:42620
[208755.155091] TCP: my_cca: seq=208300 cwnd=18 rtt=141 bytes_acked=579946512 bytes_sent=579966784 phase=slow_start Destination: 192.168.88.253:42620
[208755.158864] TCP: my_cca: seq=208400 cwnd=18 rtt=134 bytes_acked=580207152 bytes_sent=580225976 phase=slow_start Destination: 192.168.88.253:42620
[208755.162969] TCP: my_cca: seq=208500 cwnd=18 rtt=143 bytes_acked=580475032 bytes_sent=580493856 phase=slow_start Destination: 192.168.88.253:42620
[208755.169571] TCP: my_cca: seq=208600 cwnd=18 rtt=156 bytes_acked=580850064 bytes_sent=580864544 phase=slow_start Destination: 192.168.88.253:42620
[208755.175924] TCP: my_cca: seq=208700 cwnd=18 rtt=126 bytes_acked=581213512 bytes_sent=581233784 phase=slow_start Destination: 192.168.88.253:42620
[208755.182113] TCP: my_cca: seq=208800 cwnd=18 rtt=115 bytes_acked=581581304 bytes_sent=581600128 phase=slow_start Destination: 192.168.88.253:42620
[208755.188232] TCP: my_cca: seq=208900 cwnd=18 rtt=130 bytes_acked=581944752 bytes_sent=581959232 phase=slow_start Destination: 192.168.88.253:42620
[208755.193566] TCP: my_cca: seq=209000 cwnd=18 rtt=102 bytes_acked=582270552 bytes_sent=582287928 phase=slow_start Destination: 192.168.88.253:42620
[208755.198822] TCP: my_cca: seq=209100 cwnd=18 rtt=122 bytes_acked=582597800 bytes_sent=582618072 phase=slow_start Destination: 192.168.88.253:42620
[208755.204375] TCP: my_cca: seq=209200 cwnd=18 rtt=114 bytes_acked=582945320 bytes_sent=582965592 phase=slow_start Destination: 192.168.88.253:42620
[208755.209760] TCP: my_cca: seq=209300 cwnd=18 rtt=111 bytes_acked=583272568 bytes_sent=583291392 phase=slow_start Destination: 192.168.88.253:42620
[208755.215992] TCP: my_cca: seq=209400 cwnd=18 rtt=127 bytes_acked=583640360 bytes_sent=583656288 phase=slow_start Destination: 192.168.88.253:42620
[208755.222637] TCP: my_cca: seq=209500 cwnd=18 rtt=121 bytes_acked=584022632 bytes_sent=584042904 phase=slow_start Destination: 192.168.88.253:42620
[208755.228485] TCP: my_cca: seq=209600 cwnd=18 rtt=150 bytes_acked=584375944 bytes_sent=584391872 phase=slow_start Destination: 192.168.88.253:42620
[208755.233814] TCP: my_cca: seq=209700 cwnd=18 rtt=106 bytes_acked=584697400 bytes_sent=584716224 phase=slow_start Destination: 192.168.88.253:42620
[208755.239081] TCP: my_cca: seq=209800 cwnd=18 rtt=119 bytes_acked=585021752 bytes_sent=585040576 phase=slow_start Destination: 192.168.88.253:42620
[208755.245126] TCP: my_cca: seq=209900 cwnd=18 rtt=121 bytes_acked=585383752 bytes_sent=585404024 phase=slow_start Destination: 192.168.88.253:42620
[208755.251275] TCP: my_cca: seq=210000 cwnd=18 rtt=141 bytes_acked=585750096 bytes_sent=585764576 phase=slow_start Destination: 192.168.88.253:42620
[208755.257874] TCP: my_cca: seq=210100 cwnd=18 rtt=118 bytes_acked=586130920 bytes_sent=586151192 phase=slow_start Destination: 192.168.88.253:42620
[208755.264160] TCP: my_cca: seq=210200 cwnd=18 rtt=154 bytes_acked=586508848 bytes_sent=586529120 phase=slow_start Destination: 192.168.88.253:42620
[208755.269693] TCP: my_cca: seq=210300 cwnd=18 rtt=105 bytes_acked=586846232 bytes_sent=586865056 phase=slow_start Destination: 192.168.88.253:42620
[208755.275481] TCP: my_cca: seq=210400 cwnd=18 rtt=151 bytes_acked=587192304 bytes_sent=587211128 phase=slow_start Destination: 192.168.88.253:42620
[208755.281060] TCP: my_cca: seq=210500 cwnd=18 rtt=114 bytes_acked=587535480 bytes_sent=587554304 phase=slow_start Destination: 192.168.88.253:42620
[208755.286514] TCP: my_cca: seq=210600 cwnd=18 rtt=150 bytes_acked=587869968 bytes_sent=587884448 phase=slow_start Destination: 192.168.88.253:42620
[208755.292247] TCP: my_cca: seq=210700 cwnd=18 rtt=137 bytes_acked=588216040 bytes_sent=588236312 phase=slow_start Destination: 192.168.88.253:42620
[208755.297790] TCP: my_cca: seq=210800 cwnd=18 rtt=111 bytes_acked=588554872 bytes_sent=588573696 phase=slow_start Destination: 192.168.88.253:42620
[208755.303090] TCP: my_cca: seq=210900 cwnd=18 rtt=114 bytes_acked=588885016 bytes_sent=588903840 phase=slow_start Destination: 192.168.88.253:42620
[208755.308602] TCP: my_cca: seq=211000 cwnd=18 rtt=154 bytes_acked=589219504 bytes_sent=589239776 phase=slow_start Destination: 192.168.88.253:42620
[208755.314250] TCP: my_cca: seq=211100 cwnd=18 rtt=154 bytes_acked=589561232 bytes_sent=589581504 phase=slow_start Destination: 192.168.88.253:42620
[208755.319805] TCP: my_cca: seq=211200 cwnd=18 rtt=113 bytes_acked=589898616 bytes_sent=589917440 phase=slow_start Destination: 192.168.88.253:42620
[208755.325168] TCP: my_cca: seq=211300 cwnd=18 rtt=116 bytes_acked=590225864 bytes_sent=590246136 phase=slow_start Destination: 192.168.88.253:42620
[208755.330787] TCP: my_cca: seq=211400 cwnd=18 rtt=144 bytes_acked=590558904 bytes_sent=590573384 phase=slow_start Destination: 192.168.88.253:42620
[208755.336714] TCP: my_cca: seq=211500 cwnd=18 rtt=118 bytes_acked=590912216 bytes_sent=590931040 phase=slow_start Destination: 192.168.88.253:42620
[208755.341954] TCP: my_cca: seq=211600 cwnd=18 rtt=123 bytes_acked=591235120 bytes_sent=591255392 phase=slow_start Destination: 192.168.88.253:42620
[208755.347788] TCP: my_cca: seq=211700 cwnd=18 rtt=117 bytes_acked=591592776 bytes_sent=591613048 phase=slow_start Destination: 192.168.88.253:42620
[208755.353201] TCP: my_cca: seq=211800 cwnd=18 rtt=158 bytes_acked=591924368 bytes_sent=591944640 phase=slow_start Destination: 192.168.88.253:42620
[208755.358510] TCP: my_cca: seq=211900 cwnd=18 rtt=146 bytes_acked=592237136 bytes_sent=592257408 phase=slow_start Destination: 192.168.88.253:42620
[208755.364039] TCP: my_cca: seq=212000 cwnd=18 rtt=117 bytes_acked=592565832 bytes_sent=592586104 phase=slow_start Destination: 192.168.88.253:42620
[208755.369546] TCP: my_cca: seq=212100 cwnd=18 rtt=156 bytes_acked=592897424 bytes_sent=592911904 phase=slow_start Destination: 192.168.88.253:42620
[208755.374897] TCP: my_cca: seq=212200 cwnd=18 rtt=149 bytes_acked=593221776 bytes_sent=593240600 phase=slow_start Destination: 192.168.88.253:42620
[208755.380322] TCP: my_cca: seq=212300 cwnd=18 rtt=121 bytes_acked=593556264 bytes_sent=593576536 phase=slow_start Destination: 192.168.88.253:42620
[208755.386107] TCP: my_cca: seq=212400 cwnd=18 rtt=118 bytes_acked=593906680 bytes_sent=593926952 phase=slow_start Destination: 192.168.88.253:42620
[208755.391669] TCP: my_cca: seq=212500 cwnd=18 rtt=112 bytes_acked=594242616 bytes_sent=594261440 phase=slow_start Destination: 192.168.88.253:42620
[208755.396881] TCP: my_cca: seq=212600 cwnd=18 rtt=114 bytes_acked=594564072 bytes_sent=594584344 phase=slow_start Destination: 192.168.88.253:42620
[208755.402082] TCP: my_cca: seq=212700 cwnd=18 rtt=136 bytes_acked=594884080 bytes_sent=594904352 phase=slow_start Destination: 192.168.88.253:42620
[208755.407073] TCP: my_cca: seq=212800 cwnd=18 rtt=122 bytes_acked=595195400 bytes_sent=595215672 phase=slow_start Destination: 192.168.88.253:42620
[208755.412745] TCP: my_cca: seq=212900 cwnd=18 rtt=126 bytes_acked=595538576 bytes_sent=595557400 phase=slow_start Destination: 192.168.88.253:42620
[208755.418341] TCP: my_cca: seq=213000 cwnd=18 rtt=147 bytes_acked=595867272 bytes_sent=595887544 phase=slow_start Destination: 192.168.88.253:42620
[208755.424004] TCP: my_cca: seq=213100 cwnd=18 rtt=121 bytes_acked=596203208 bytes_sent=596223480 phase=slow_start Destination: 192.168.88.253:42620
[208755.429426] TCP: my_cca: seq=213200 cwnd=18 rtt=120 bytes_acked=596527560 bytes_sent=596547832 phase=slow_start Destination: 192.168.88.253:42620
[208755.445295] TCP: my_cca: seq=213300 cwnd=18 rtt=129 bytes_acked=596904040 bytes_sent=596924312 phase=slow_start Destination: 192.168.88.253:42620
[208755.451620] TCP: my_cca: seq=213400 cwnd=18 rtt=128 bytes_acked=597274728 bytes_sent=597295000 phase=slow_start Destination: 192.168.88.253:42620
[208755.457948] TCP: my_cca: seq=213500 cwnd=18 rtt=136 bytes_acked=597652656 bytes_sent=597667136 phase=slow_start Destination: 192.168.88.253:42620
[208755.464505] TCP: my_cca: seq=213600 cwnd=18 rtt=114 bytes_acked=598036376 bytes_sent=598055200 phase=slow_start Destination: 192.168.88.253:42620
[208755.471347] TCP: my_cca: seq=213700 cwnd=18 rtt=130 bytes_acked=598415752 bytes_sent=598431680 phase=slow_start Destination: 192.168.88.253:42620
[208755.475982] TCP: my_cca: seq=213800 cwnd=18 rtt=98 bytes_acked=598714040 bytes_sent=598732864 phase=slow_start Destination: 192.168.88.253:42620
[208755.479900] TCP: my_cca: seq=213900 cwnd=18 rtt=135 bytes_acked=598984816 bytes_sent=599005088 phase=slow_start Destination: 192.168.88.253:42620
[208755.486704] TCP: my_cca: seq=214000 cwnd=18 rtt=162 bytes_acked=599356952 bytes_sent=599375776 phase=slow_start Destination: 192.168.88.253:42620
[208755.490646] TCP: my_cca: seq=214100 cwnd=18 rtt=131 bytes_acked=599617592 bytes_sent=599636416 phase=slow_start Destination: 192.168.88.253:42620
[208755.494485] TCP: my_cca: seq=214200 cwnd=18 rtt=123 bytes_acked=599876784 bytes_sent=599897056 phase=slow_start Destination: 192.168.88.253:42620
[208755.498345] TCP: my_cca: seq=214300 cwnd=18 rtt=139 bytes_acked=600133080 bytes_sent=600151904 phase=slow_start Destination: 192.168.88.253:42620
[208755.502014] TCP: my_cca: seq=214400 cwnd=18 rtt=135 bytes_acked=600386480 bytes_sent=600406752 phase=slow_start Destination: 192.168.88.253:42620
[208755.506053] TCP: my_cca: seq=214500 cwnd=18 rtt=157 bytes_acked=600652912 bytes_sent=600673184 phase=slow_start Destination: 192.168.88.253:42620
[208755.509918] TCP: my_cca: seq=214600 cwnd=18 rtt=137 bytes_acked=600913552 bytes_sent=600933824 phase=slow_start Destination: 192.168.88.253:42620
[208755.513689] TCP: my_cca: seq=214700 cwnd=18 rtt=113 bytes_acked=601169848 bytes_sent=601188672 phase=slow_start Destination: 192.168.88.253:42620
[208755.523739] TCP: my_cca: seq=214800 cwnd=18 rtt=103 bytes_acked=601534744 bytes_sent=601552120 phase=slow_start Destination: 192.168.88.253:42620
[208755.531040] TCP: my_cca: seq=214900 cwnd=18 rtt=145 bytes_acked=601927152 bytes_sent=601947424 phase=slow_start Destination: 192.168.88.253:42620
[208755.540836] TCP: my_cca: seq=215000 cwnd=18 rtt=142 bytes_acked=602297840 bytes_sent=602312320 phase=slow_start Destination: 192.168.88.253:42620
[208755.547163] TCP: my_cca: seq=215100 cwnd=18 rtt=130 bytes_acked=602649704 bytes_sent=602669976 phase=slow_start Destination: 192.168.88.253:42620
[208755.565698] TCP: my_cca: seq=215200 cwnd=18 rtt=130 bytes_acked=603049352 bytes_sent=603069624 phase=slow_start Destination: 192.168.88.253:42620
[208755.579482] TCP: my_cca: seq=215300 cwnd=18 rtt=132 bytes_acked=603425832 bytes_sent=603446104 phase=slow_start Destination: 192.168.88.253:42620
[208755.586139] TCP: my_cca: seq=215400 cwnd=18 rtt=134 bytes_acked=603803760 bytes_sent=603824032 phase=slow_start Destination: 192.168.88.253:42620
[208755.593757] TCP: my_cca: seq=215500 cwnd=18 rtt=113 bytes_acked=604164312 bytes_sent=604183136 phase=slow_start Destination: 192.168.88.253:42620
[208755.601590] TCP: my_cca: seq=215600 cwnd=18 rtt=137 bytes_acked=604555272 bytes_sent=604571200 phase=slow_start Destination: 192.168.88.253:42620
[208755.608019] TCP: my_cca: seq=215700 cwnd=18 rtt=136 bytes_acked=604921616 bytes_sent=604936096 phase=slow_start Destination: 192.168.88.253:42620
[208755.612278] TCP: my_cca: seq=215800 cwnd=18 rtt=123 bytes_acked=605198184 bytes_sent=605218456 phase=slow_start Destination: 192.168.88.253:42620
[208755.616354] TCP: my_cca: seq=215900 cwnd=18 rtt=111 bytes_acked=605473304 bytes_sent=605492128 phase=slow_start Destination: 192.168.88.253:42620
[208755.620398] TCP: my_cca: seq=216000 cwnd=18 rtt=143 bytes_acked=605745528 bytes_sent=605764352 phase=slow_start Destination: 192.168.88.253:42620
[208755.624214] TCP: my_cca: seq=216100 cwnd=18 rtt=168 bytes_acked=606000376 bytes_sent=606019200 phase=slow_start Destination: 192.168.88.253:42620
[208755.627864] TCP: my_cca: seq=216200 cwnd=18 rtt=135 bytes_acked=606255224 bytes_sent=606274048 phase=slow_start Destination: 192.168.88.253:42620
[208755.633454] TCP: my_cca: seq=216300 cwnd=18 rtt=109 bytes_acked=606585368 bytes_sent=606604192 phase=slow_start Destination: 192.168.88.253:42620
[208755.640004] TCP: my_cca: seq=216400 cwnd=18 rtt=119 bytes_acked=606964744 bytes_sent=606985016 phase=slow_start Destination: 192.168.88.253:42620
[208755.646598] TCP: my_cca: seq=216500 cwnd=18 rtt=129 bytes_acked=607335432 bytes_sent=607355704 phase=slow_start Destination: 192.168.88.253:42620
[208755.653014] TCP: my_cca: seq=216600 cwnd=18 rtt=150 bytes_acked=607701776 bytes_sent=607716256 phase=slow_start Destination: 192.168.88.253:42620
[208755.659609] TCP: my_cca: seq=216700 cwnd=18 rtt=133 bytes_acked=608076808 bytes_sent=608097080 phase=slow_start Destination: 192.168.88.253:42620
[208755.666475] TCP: my_cca: seq=216800 cwnd=18 rtt=121 bytes_acked=608463424 bytes_sent=608480800 phase=slow_start Destination: 192.168.88.253:42620
[208755.673050] TCP: my_cca: seq=216900 cwnd=18 rtt=195 bytes_acked=608832664 bytes_sent=608850040 phase=slow_start Destination: 192.168.88.253:42620
[208755.679450] TCP: my_cca: seq=217000 cwnd=18 rtt=122 bytes_acked=609200456 bytes_sent=609220728 phase=slow_start Destination: 192.168.88.253:42620
[208755.686293] TCP: my_cca: seq=217100 cwnd=18 rtt=116 bytes_acked=609591416 bytes_sent=609610240 phase=slow_start Destination: 192.168.88.253:42620
[208755.693187] TCP: my_cca: seq=217200 cwnd=18 rtt=134 bytes_acked=609982376 bytes_sent=610002648 phase=slow_start Destination: 192.168.88.253:42620
[208755.700733] TCP: my_cca: seq=217300 cwnd=18 rtt=133 bytes_acked=610383472 bytes_sent=610397952 phase=slow_start Destination: 192.168.88.253:42620
[208755.705368] TCP: my_cca: seq=217400 cwnd=18 rtt=125 bytes_acked=610677416 bytes_sent=610697688 phase=slow_start Destination: 192.168.88.253:42620
[208755.709010] TCP: my_cca: seq=217500 cwnd=18 rtt=152 bytes_acked=610929368 bytes_sent=610948192 phase=slow_start Destination: 192.168.88.253:42620
[208755.712825] TCP: my_cca: seq=217600 cwnd=18 rtt=95 bytes_acked=611190008 bytes_sent=611208832 phase=slow_start Destination: 192.168.88.253:42620
[208755.716505] TCP: my_cca: seq=217700 cwnd=18 rtt=146 bytes_acked=611443408 bytes_sent=611463680 phase=slow_start Destination: 192.168.88.253:42620
[208755.720254] TCP: my_cca: seq=217800 cwnd=18 rtt=122 bytes_acked=611702600 bytes_sent=611722872 phase=slow_start Destination: 192.168.88.253:42620
[208755.727567] TCP: my_cca: seq=218000 cwnd=18 rtt=125 bytes_acked=612203608 bytes_sent=612222432 phase=slow_start Destination: 192.168.88.253:42620
[208755.731473] TCP: my_cca: seq=218100 cwnd=18 rtt=119 bytes_acked=612471488 bytes_sent=612488864 phase=slow_start Destination: 192.168.88.253:42620
[208755.735356] TCP: my_cca: seq=218200 cwnd=18 rtt=117 bytes_acked=612736472 bytes_sent=612758192 phase=slow_start Destination: 192.168.88.253:42620
[208755.739130] TCP: my_cca: seq=218300 cwnd=18 rtt=148 bytes_acked=612995664 bytes_sent=613015936 phase=slow_start Destination: 192.168.88.253:42620
[208755.742979] TCP: my_cca: seq=218400 cwnd=18 rtt=104 bytes_acked=613253408 bytes_sent=613270784 phase=slow_start Destination: 192.168.88.253:42620
[208755.746786] TCP: my_cca: seq=218500 cwnd=18 rtt=128 bytes_acked=613511152 bytes_sent=613531424 phase=slow_start Destination: 192.168.88.253:42620
[208755.750622] TCP: my_cca: seq=218600 cwnd=18 rtt=154 bytes_acked=613771792 bytes_sent=613792064 phase=slow_start Destination: 192.168.88.253:42620
[208755.754170] TCP: my_cca: seq=218700 cwnd=18 rtt=106 bytes_acked=614017952 bytes_sent=614035328 phase=slow_start Destination: 192.168.88.253:42620
[208755.757962] TCP: my_cca: seq=218800 cwnd=18 rtt=164 bytes_acked=614277144 bytes_sent=614295968 phase=slow_start Destination: 192.168.88.253:42620
[208755.761731] TCP: my_cca: seq=218900 cwnd=18 rtt=161 bytes_acked=614531992 bytes_sent=614550816 phase=slow_start Destination: 192.168.88.253:42620
[208755.765928] TCP: my_cca: seq=219000 cwnd=18 rtt=128 bytes_acked=614807112 bytes_sent=614827384 phase=slow_start Destination: 192.168.88.253:42620
[208755.769639] TCP: my_cca: seq=219100 cwnd=18 rtt=142 bytes_acked=615063408 bytes_sent=615083680 phase=slow_start Destination: 192.168.88.253:42620
[208755.773226] TCP: my_cca: seq=219200 cwnd=18 rtt=176 bytes_acked=615308120 bytes_sent=615326944 phase=slow_start Destination: 192.168.88.253:42620
[208755.776968] TCP: my_cca: seq=219300 cwnd=18 rtt=142 bytes_acked=615561520 bytes_sent=615581792 phase=slow_start Destination: 192.168.88.253:42620
[208755.780695] TCP: my_cca: seq=219400 cwnd=18 rtt=137 bytes_acked=615816368 bytes_sent=615836640 phase=slow_start Destination: 192.168.88.253:42620
[208755.784305] TCP: my_cca: seq=219500 cwnd=18 rtt=127 bytes_acked=616071216 bytes_sent=616091488 phase=slow_start Destination: 192.168.88.253:42620
[208755.787958] TCP: my_cca: seq=219600 cwnd=18 rtt=124 bytes_acked=616321720 bytes_sent=616340544 phase=slow_start Destination: 192.168.88.253:42620
[208755.791533] TCP: my_cca: seq=219700 cwnd=18 rtt=115 bytes_acked=616567880 bytes_sent=616588152 phase=slow_start Destination: 192.168.88.253:42620
[208755.795002] TCP: my_cca: seq=219800 cwnd=18 rtt=138 bytes_acked=616814040 bytes_sent=616832864 phase=slow_start Destination: 192.168.88.253:42620
[208755.798595] TCP: my_cca: seq=219900 cwnd=18 rtt=140 bytes_acked=617063096 bytes_sent=617081920 phase=slow_start Destination: 192.168.88.253:42620
[208755.802376] TCP: my_cca: seq=220000 cwnd=18 rtt=111 bytes_acked=617315048 bytes_sent=617335320 phase=slow_start Destination: 192.168.88.253:42620
[208755.805829] TCP: my_cca: seq=220100 cwnd=18 rtt=121 bytes_acked=617564104 bytes_sent=617584376 phase=slow_start Destination: 192.168.88.253:42620
[208755.810463] TCP: my_cca: seq=220200 cwnd=18 rtt=136 bytes_acked=617860944 bytes_sent=617878320 phase=slow_start Destination: 192.168.88.253:42620
[208755.814309] TCP: my_cca: seq=220300 cwnd=18 rtt=117 bytes_acked=618120136 bytes_sent=618140408 phase=slow_start Destination: 192.168.88.253:42620
[208755.818087] TCP: my_cca: seq=220400 cwnd=18 rtt=142 bytes_acked=618383672 bytes_sent=618402496 phase=slow_start Destination: 192.168.88.253:42620
[208755.821554] TCP: my_cca: seq=220500 cwnd=18 rtt=134 bytes_acked=618631280 bytes_sent=618651552 phase=slow_start Destination: 192.168.88.253:42620
[208755.825104] TCP: my_cca: seq=220600 cwnd=18 rtt=117 bytes_acked=618884680 bytes_sent=618904952 phase=slow_start Destination: 192.168.88.253:42620
[208755.828725] TCP: my_cca: seq=220700 cwnd=18 rtt=132 bytes_acked=619136632 bytes_sent=619155456 phase=slow_start Destination: 192.168.88.253:42620
[208755.832605] TCP: my_cca: seq=220800 cwnd=18 rtt=133 bytes_acked=619390032 bytes_sent=619410304 phase=slow_start Destination: 192.168.88.253:42620
[208755.836454] TCP: my_cca: seq=220900 cwnd=18 rtt=115 bytes_acked=619649224 bytes_sent=619669496 phase=slow_start Destination: 192.168.88.253:42620
[208755.839987] TCP: my_cca: seq=221000 cwnd=18 rtt=110 bytes_acked=619896832 bytes_sent=619914208 phase=slow_start Destination: 192.168.88.253:42620
[208755.843528] TCP: my_cca: seq=221100 cwnd=18 rtt=157 bytes_acked=620148784 bytes_sent=620169056 phase=slow_start Destination: 192.168.88.253:42620
[208755.847136] TCP: my_cca: seq=221200 cwnd=18 rtt=109 bytes_acked=620402184 bytes_sent=620422456 phase=slow_start Destination: 192.168.88.253:42620
[208755.850571] TCP: my_cca: seq=221300 cwnd=18 rtt=97 bytes_acked=620644000 bytes_sent=620661376 phase=slow_start Destination: 192.168.88.253:42620
[208755.854159] TCP: my_cca: seq=221400 cwnd=18 rtt=106 bytes_acked=620898848 bytes_sent=620916224 phase=slow_start Destination: 192.168.88.253:42620
[208755.857723] TCP: my_cca: seq=221500 cwnd=18 rtt=129 bytes_acked=621150800 bytes_sent=621171072 phase=slow_start Destination: 192.168.88.253:42620
[208755.861397] TCP: my_cca: seq=221600 cwnd=18 rtt=105 bytes_acked=621401304 bytes_sent=621420128 phase=slow_start Destination: 192.168.88.253:42620
[208755.864911] TCP: my_cca: seq=221700 cwnd=18 rtt=137 bytes_acked=621648912 bytes_sent=621669184 phase=slow_start Destination: 192.168.88.253:42620
[208755.868782] TCP: my_cca: seq=221800 cwnd=18 rtt=131 bytes_acked=621909552 bytes_sent=621929824 phase=slow_start Destination: 192.168.88.253:42620
[208755.872485] TCP: my_cca: seq=221900 cwnd=18 rtt=134 bytes_acked=622158608 bytes_sent=622178880 phase=slow_start Destination: 192.168.88.253:42620
[208755.876642] TCP: my_cca: seq=222000 cwnd=18 rtt=107 bytes_acked=622433728 bytes_sent=622451104 phase=slow_start Destination: 192.168.88.253:42620
[208755.880524] TCP: my_cca: seq=222100 cwnd=18 rtt=123 bytes_acked=622684232 bytes_sent=622704504 phase=slow_start Destination: 192.168.88.253:42620
[208755.883941] TCP: my_cca: seq=222200 cwnd=18 rtt=137 bytes_acked=622923152 bytes_sent=622943424 phase=slow_start Destination: 192.168.88.253:42620
[208755.887624] TCP: my_cca: seq=222300 cwnd=18 rtt=126 bytes_acked=623170760 bytes_sent=623191032 phase=slow_start Destination: 192.168.88.253:42620
[208755.891451] TCP: my_cca: seq=222400 cwnd=18 rtt=118 bytes_acked=623431400 bytes_sent=623451672 phase=slow_start Destination: 192.168.88.253:42620
[208755.895892] TCP: my_cca: seq=222500 cwnd=18 rtt=106 bytes_acked=623719552 bytes_sent=623736928 phase=slow_start Destination: 192.168.88.253:42620
[208755.899600] TCP: my_cca: seq=222600 cwnd=18 rtt=100 bytes_acked=623975848 bytes_sent=623996120 phase=slow_start Destination: 192.168.88.253:42620
[208755.903307] TCP: my_cca: seq=222700 cwnd=18 rtt=115 bytes_acked=624227800 bytes_sent=624249520 phase=slow_start Destination: 192.168.88.253:42620
[208755.906934] TCP: my_cca: seq=222800 cwnd=18 rtt=137 bytes_acked=624481200 bytes_sent=624501472 phase=slow_start Destination: 192.168.88.253:42620
[208755.910596] TCP: my_cca: seq=222900 cwnd=18 rtt=139 bytes_acked=624734600 bytes_sent=624750528 phase=slow_start Destination: 192.168.88.253:42620
[208755.914151] TCP: my_cca: seq=223000 cwnd=18 rtt=141 bytes_acked=624979312 bytes_sent=624999584 phase=slow_start Destination: 192.168.88.253:42620
[208755.918189] TCP: my_cca: seq=223100 cwnd=18 rtt=112 bytes_acked=625238504 bytes_sent=625258776 phase=slow_start Destination: 192.168.88.253:42620
[208755.921772] TCP: my_cca: seq=223200 cwnd=18 rtt=137 bytes_acked=625484664 bytes_sent=625503488 phase=slow_start Destination: 192.168.88.253:42620
[208755.925420] TCP: my_cca: seq=223300 cwnd=18 rtt=136 bytes_acked=625738064 bytes_sent=625758336 phase=slow_start Destination: 192.168.88.253:42620
[208755.929139] TCP: my_cca: seq=223400 cwnd=18 rtt=115 bytes_acked=625988568 bytes_sent=626007392 phase=slow_start Destination: 192.168.88.253:42620
[208755.932909] TCP: my_cca: seq=223500 cwnd=18 rtt=125 bytes_acked=626246312 bytes_sent=626266584 phase=slow_start Destination: 192.168.88.253:42620
[208755.936700] TCP: my_cca: seq=223600 cwnd=18 rtt=137 bytes_acked=626508400 bytes_sent=626527224 phase=slow_start Destination: 192.168.88.253:42620
[208755.940534] TCP: my_cca: seq=223700 cwnd=18 rtt=122 bytes_acked=626767592 bytes_sent=626787864 phase=slow_start Destination: 192.168.88.253:42620
[208755.944887] TCP: my_cca: seq=223800 cwnd=18 rtt=133 bytes_acked=627035472 bytes_sent=627055744 phase=slow_start Destination: 192.168.88.253:42620
[208755.949703] TCP: my_cca: seq=223900 cwnd=18 rtt=132 bytes_acked=627323624 bytes_sent=627343896 phase=slow_start Destination: 192.168.88.253:42620
[208755.953633] TCP: my_cca: seq=224000 cwnd=18 rtt=114 bytes_acked=627584264 bytes_sent=627604536 phase=slow_start Destination: 192.168.88.253:42620
[208755.957342] TCP: my_cca: seq=224100 cwnd=18 rtt=122 bytes_acked=627842008 bytes_sent=627860832 phase=slow_start Destination: 192.168.88.253:42620
[208755.961208] TCP: my_cca: seq=224200 cwnd=18 rtt=135 bytes_acked=628101200 bytes_sent=628121472 phase=slow_start Destination: 192.168.88.253:42620
[208755.964818] TCP: my_cca: seq=224300 cwnd=18 rtt=137 bytes_acked=628356048 bytes_sent=628376320 phase=slow_start Destination: 192.168.88.253:42620
[208755.968593] TCP: my_cca: seq=224400 cwnd=18 rtt=140 bytes_acked=628612344 bytes_sent=628631168 phase=slow_start Destination: 192.168.88.253:42620
[208755.973032] TCP: my_cca: seq=224500 cwnd=18 rtt=153 bytes_acked=628907736 bytes_sent=628926560 phase=slow_start Destination: 192.168.88.253:42620
[208755.976807] TCP: my_cca: seq=224600 cwnd=18 rtt=133 bytes_acked=629161136 bytes_sent=629181408 phase=slow_start Destination: 192.168.88.253:42620
[208755.980514] TCP: my_cca: seq=224700 cwnd=18 rtt=122 bytes_acked=629413088 bytes_sent=629430464 phase=slow_start Destination: 192.168.88.253:42620
[208755.984214] TCP: my_cca: seq=224800 cwnd=18 rtt=107 bytes_acked=629667936 bytes_sent=629685312 phase=slow_start Destination: 192.168.88.253:42620
