queue_bytes	burst_bytes	rate_mbit	mode	configured_cwnd	attempt	display_cwnd	throughput_mib_s	loss_rate	row_count	loss_rows	first_loss_cwnd	avg_top_cwnd	result_dir	server_log	client_log
23360	25000	1000	empirical	31	2	31	103.66	0.000564	1773	1	31	31.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_42542_31	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_25000burst_1000mbit_empirical_31_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_25000burst_1000mbit_empirical_31_run2/client.log
23360	25000	1000	bdp_plus_queue	49	1	49	81.13	0.283627	1985	563	24	33.72	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_33790_49	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_25000burst_1000mbit_bdp_plus_queue_49_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_25000burst_1000mbit_bdp_plus_queue_49_run1/client.log
23360	25000	1000	bdp	35	1	35	88.67	0.220381	1629	359	33	32.10	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_48660_35	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_25000burst_1000mbit_bdp_35_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_25000burst_1000mbit_bdp_35_run1/client.log
23360	50000	500	reno	0	1	18.82	56.70	0.394433	1473	581	18	18.82	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_43826_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_reno_0_run1/client.log
23360	50000	500	empirical	18	1	18	56.78	0.360837	1721	621	18	17.49	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_41408_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_empirical_18_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_empirical_18_run1/client.log
23360	50000	500	empirical	17	2	17	56.80	0.356117	4594	1636	17	16.71	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_40082_17	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_empirical_17_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_empirical_17_run2/client.log
23360	50000	500	empirical	16	3	16	54.35	0.142857	175	25	16	16.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_33104_16	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_empirical_16_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_empirical_16_run3/client.log
23360	50000	500	empirical	15	4	15	56.57	0.000000	2734	0		15.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_36620_15	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_empirical_15_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_empirical_15_run4/client.log
23360	50000	500	bdp_plus_queue	32	1	32	56.72	0.394956	6859	2709	20	18.05	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_51870_32	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_bdp_plus_queue_32_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_bdp_plus_queue_32_run1/client.log
23360	50000	500	bdp	18	1	18	56.61	0.384533	2793	1074	18	17.32	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_48994_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_bdp_18_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_500mbit_bdp_18_run1/client.log
23360	50000	750	reno	0	1	20.85	84.83	0.382019	2903	1109	21	20.85	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_45592_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_reno_0_run1/client.log
23360	50000	750	empirical	20	1	20	84.74	0.349530	3190	1115	20	19.68	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_59056_20	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_empirical_20_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_empirical_20_run1/client.log
23360	50000	750	empirical	19	2	19	84.75	0.324503	1510	490	19	18.89	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_42186_19	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_empirical_19_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_empirical_19_run2/client.log
23360	50000	750	empirical	18	3	18	84.58	0.128746	2369	305	18	17.92	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_33702_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_empirical_18_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_empirical_18_run3/client.log
23360	50000	750	empirical	17	4	17	84.30	0.002107	2373	5	17	17.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_50398_17	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_empirical_17_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_empirical_17_run4/client.log
23360	50000	750	bdp_plus_queue	40	1	40	84.98	0.380562	7686	2925	40	20.91	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_38290_40	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_bdp_plus_queue_40_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_bdp_plus_queue_40_run1/client.log
23360	50000	750	bdp	26	1	26	82.95	0.354428	4788	1697	26	21.08	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_41020_26	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_bdp_26_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_750mbit_bdp_26_run1/client.log
23360	50000	1000	reno	0	1	37.02	70.97	0.271812	1192	324	44	37.02	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_37238_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_reno_0_run1/client.log
23360	50000	1000	empirical	37	1	37	70.13	0.260988	4027	1051	33	35.04	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_49564_37	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_37_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_37_run1/client.log
23360	50000	1000	empirical	36	2	36	69.23	0.216949	295	64	33	34.61	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_38758_36	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_36_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_36_run2/client.log
23360	50000	1000	empirical	35	3	35	64.00	0.241162	3649	880	35	34.25	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_33008_35	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_35_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_35_run3/client.log
23360	50000	1000	empirical	34	4	34	61.09	0.256338	1065	273	34	33.52	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_41664_34	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_34_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_34_run4/client.log
23360	50000	1000	empirical	33	5	33	70.34	0.218341	687	150	32	32.70	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_33620_33	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_33_run5/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_33_run5/client.log
23360	50000	1000	empirical	32	6	32	55.03	0.193750	800	155	32	32.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_41532_32	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_32_run6/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_32_run6/client.log
23360	50000	1000	empirical	31	7	31	110.31	0.000000	1960	0		31.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_45260_31	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_31_run7/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_empirical_31_run7/client.log
23360	50000	1000	bdp_plus_queue	49	1	49	51.05	0.258224	3648	942	37	36.47	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_44160_49	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_bdp_plus_queue_49_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_bdp_plus_queue_49_run1/client.log
23360	50000	1000	bdp	35	1	35	59.01	0.241433	642	155	35	33.99	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_39410_35	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_bdp_35_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_50000burst_1000mbit_bdp_35_run1/client.log
23360	100000	500	reno	0	1	19.66	55.06	0.381728	6447	2461	44	19.66	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_52902_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_reno_0_run1/client.log
23360	100000	500	empirical	19	1	19	56.84	0.402990	9767	3936	19	17.60	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_32982_19	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_empirical_19_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_empirical_19_run1/client.log
23360	100000	500	empirical	18	2	18	56.82	0.373783	3082	1152	18	17.35	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_37682_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_empirical_18_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_empirical_18_run2/client.log
23360	100000	500	empirical	17	3	17	56.14	0.367470	1826	671	17	16.71	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_33702_17	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_empirical_17_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_empirical_17_run3/client.log
23360	100000	500	empirical	16	4	16	56.88	0.359407	2902	1043	16	16.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_37918_16	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_empirical_16_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_empirical_16_run4/client.log
23360	100000	500	empirical	15	5	15	56.79	0.000000	2500	0		15.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_38200_15	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_empirical_15_run5/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_empirical_15_run5/client.log
23360	100000	500	bdp_plus_queue	32	1	32	56.61	0.395214	5349	2114	22	18.49	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_44684_32	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_bdp_plus_queue_32_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_bdp_plus_queue_32_run1/client.log
23360	100000	500	bdp	18	1	18	55.86	0.342387	1215	416	18	17.51	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_45986_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_bdp_18_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_500mbit_bdp_18_run1/client.log
23360	100000	750	reno	0	1	21.23	85.28	0.376913	4574	1724	51	21.23	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_58924_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_reno_0_run1/client.log
23360	100000	750	empirical	21	1	21	78.48	0.262189	1846	484	21	20.21	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_52338_21	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_empirical_21_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_empirical_21_run1/client.log
23360	100000	750	empirical	20	2	20	84.95	0.353995	3517	1245	20	19.70	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_57244_20	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_empirical_20_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_empirical_20_run2/client.log
23360	100000	750	empirical	19	3	19	85.28	0.305698	4282	1309	19	18.87	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_54934_19	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_empirical_19_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_empirical_19_run3/client.log
23360	100000	750	empirical	18	4	18	84.55	0.132804	881	117	18	17.88	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_59006_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_empirical_18_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_empirical_18_run4/client.log
23360	100000	750	empirical	17	5	17	85.17	0.000000	224	0		17.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_36024_17	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_empirical_17_run5/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_empirical_17_run5/client.log
23360	100000	750	bdp_plus_queue	40	1	40	74.53	0.387116	3322	1286	27	21.59	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_49084_40	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_bdp_plus_queue_40_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_bdp_plus_queue_40_run1/client.log
23360	100000	750	bdp	26	1	26	82.22	0.373924	1626	608	26	21.29	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_41076_26	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_bdp_26_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_750mbit_bdp_26_run1/client.log
23360	100000	1000	reno	0	1	34.68	69.17	0.303516	3242	984	37	34.68	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_35036_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_reno_0_run1/client.log
23360	100000	1000	empirical	34	1	34	60.35	0.273340	1928	527	34	33.32	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_37382_34	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_empirical_34_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_empirical_34_run1/client.log
23360	100000	1000	empirical	33	2	33	66.21	0.224852	169	38	32	32.71	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_58318_33	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_empirical_33_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_empirical_33_run2/client.log
23360	100000	1000	empirical	32	3	32	65.40	0.160826	2711	436	32	32.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_56686_32	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_empirical_32_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_empirical_32_run3/client.log
23360	100000	1000	empirical	31	4	31	109.95	0.000000	748	0		31.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_49824_31	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_empirical_31_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_empirical_31_run4/client.log
23360	100000	1000	bdp_plus_queue	49	1	49	74.72	0.280649	3638	1021	34	36.36	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_58560_49	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_bdp_plus_queue_49_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_bdp_plus_queue_49_run1/client.log
23360	100000	1000	bdp	35	1	35	63.70	0.239414	3070	735	35	34.09	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_50046_35	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_bdp_35_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/23360q_100000burst_1000mbit_bdp_35_run1/client.log
46720	5840	500	reno	0	1	30.18	54.83	0.253012	2324	588	23	30.18	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_54110_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_500mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_500mbit_reno_0_run1/client.log
46720	5840	500	empirical	30	1	30	51.37	0.000000	1318	0		30.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_40620_30	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_500mbit_empirical_30_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_500mbit_empirical_30_run1/client.log
46720	5840	500	bdp_plus_queue	48	1	48	56.53	0.250330	2273	569	24	29.96	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_46052_48	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_500mbit_bdp_plus_queue_48_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_500mbit_bdp_plus_queue_48_run1/client.log
46720	5840	500	bdp	18	1	18	56.37	0.000000	396	0		18.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_54130_18	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_500mbit_bdp_18_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_500mbit_bdp_18_run1/client.log
46720	5840	750	reno	0	1	31.71	83.13	0.243953	1447	353	29	31.71	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_49954_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_750mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_750mbit_reno_0_run1/client.log
46720	5840	750	empirical	31	1	31	83.88	0.000561	1784	1	28	28.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_49234_31	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_750mbit_empirical_31_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_750mbit_empirical_31_run1/client.log
46720	5840	750	bdp_plus_queue	56	1	56	83.39	0.248932	4447	1107	44	31.51	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_39976_56	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_750mbit_bdp_plus_queue_56_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_750mbit_bdp_plus_queue_56_run1/client.log
46720	5840	750	bdp	26	1	26	81.12	0.000000	1711	0		26.00	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_50198_26	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_750mbit_bdp_26_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_750mbit_bdp_26_run1/client.log
46720	5840	1000	reno	0	1	40.84	107.40	0.196755	1479	291	39	40.84	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_35002_0	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_reno_0_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_reno_0_run1/client.log
46720	5840	1000	empirical	40	1	40	81.76	0.207071	2574	533	27	32.98	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_50140_40	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_40_run1/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_40_run1/client.log
46720	5840	1000	empirical	39	2	39	105.14	0.154930	71	11	27	34.32	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_36542_39	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_39_run2/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_39_run2/client.log
46720	5840	1000	empirical	38	3	38	104.90	0.076503	183	14	36	33.61	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_45530_38	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_38_run3/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_38_run3/client.log
46720	5840	1000	empirical	37	4	37	103.32	0.087074	1114	97	31	32.65	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_35614_37	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_37_run4/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_37_run4/client.log
46720	5840	1000	empirical	36	5	36	102.33	0.075988	329	25	27	33.10	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_56446_36	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_36_run5/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_36_run5/client.log
46720	5840	1000	empirical	35	6	35	106.96	0.015690	956	15	24	30.80	/home/nal/NAL_edwin_sm/client_server/DB/1GB/1GB_36560_35	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_35_run6/server-wrapper.log	/home/nal/NAL_edwin_sm/client_server/sweep_results/20260610_215942/logs/46720q_5840burst_1000mbit_empirical_35_run6/client.log
