line_number,timestamp,cwnd,ip,port,rtt,ssthresh,phase,ca_state
1064,76753.572736,36,192.168.88.253,44928,260,,congestion_avoidance,
1065,76753.573262,37,192.168.88.253,44928,437,,congestion_avoidance,
1066,76753.573662,38,192.168.88.253,44928,303,,congestion_avoidance,
1067,76753.574052,39,192.168.88.253,44928,387,,congestion_avoidance,
1068,76753.574602,40,192.168.88.253,44928,414,,congestion_avoidance,
1069,76753.575104,41,192.168.88.253,44928,343,,congestion_avoidance,
1070,76753.575484,42,192.168.88.253,44928,466,,congestion_avoidance,
1071,76753.576433,43,192.168.88.253,44928,338,,congestion_avoidance,
1072,76753.576919,44,192.168.88.253,44928,480,,congestion_avoidance,
1073,76753.577435,45,192.168.88.253,44928,510,,congestion_avoidance,
1074,76753.577927,46,192.168.88.253,44928,426,,congestion_avoidance,
1075,76753.578358,47,192.168.88.253,44928,355,,congestion_avoidance,
1076,76753.578747,48,192.168.88.253,44928,567,,congestion_avoidance,
1077,76753.579699,49,192.168.88.253,44928,439,,congestion_avoidance,
1078,76753.580108,50,192.168.88.253,44928,497,,congestion_avoidance,
1079,76753.580589,51,192.168.88.253,44928,489,,congestion_avoidance,
1080,76753.581610,52,192.168.88.253,44928,385,,congestion_avoidance,
1081,76753.582072,53,192.168.88.253,44928,446,,congestion_avoidance,
1082,76753.582547,54,192.168.88.253,44928,564,,congestion_avoidance,
1083,76753.583555,55,192.168.88.253,44928,548,,congestion_avoidance,
1084,76753.584027,56,192.168.88.253,44928,558,,congestion_avoidance,
1085,76753.584570,57,192.168.88.253,44928,537,,congestion_avoidance,
1086,76753.585426,58,192.168.88.253,44928,654,,congestion_avoidance,
1087,76753.586267,59,192.168.88.253,44928,669,,congestion_avoidance,
1088,76753.587070,60,192.168.88.253,44928,453,,congestion_avoidance,
1089,76753.587524,61,192.168.88.253,44928,630,,congestion_avoidance,
1090,76753.588679,62,192.168.88.253,44928,700,,congestion_avoidance,
1091,76753.589121,63,192.168.88.253,44928,702,,congestion_avoidance,
1092,76753.590083,64,192.168.88.253,44928,574,,congestion_avoidance,
1093,76753.590624,65,192.168.88.253,44928,535,,loss_recovery,
1094,76753.591076,32,192.168.88.253,44928,171,,loss_recovery,
1095,76753.591549,33,192.168.88.253,44928,375,,congestion_avoidance,
1096,76753.591962,34,192.168.88.253,44928,394,,congestion_avoidance,
1097,76753.592895,36,192.168.88.253,44928,360,,congestion_avoidance,
1098,76753.593448,37,192.168.88.253,44928,417,,congestion_avoidance,
1099,76753.593962,38,192.168.88.253,44928,384,,congestion_avoidance,
1100,76753.594476,39,192.168.88.253,44928,416,,congestion_avoidance,
1101,76753.594953,40,192.168.88.253,44928,321,,congestion_avoidance,
1102,76753.595412,41,192.168.88.253,44928,464,,congestion_avoidance,
1103,76753.595918,42,192.168.88.253,44928,491,,congestion_avoidance,
1104,76753.596398,43,192.168.88.253,44928,505,,congestion_avoidance,
1105,76753.596841,44,192.168.88.253,44928,470,,congestion_avoidance,
1106,76753.597340,45,192.168.88.253,44928,494,,congestion_avoidance,
1107,76753.598248,46,192.168.88.253,44928,493,,congestion_avoidance,
1108,76753.598710,47,192.168.88.253,44928,467,,congestion_avoidance,
1109,76753.599163,48,192.168.88.253,44928,372,,congestion_avoidance,
1110,76753.599638,49,192.168.88.253,44928,559,,congestion_avoidance,
1111,76753.600509,50,192.168.88.253,44928,488,,congestion_avoidance,
1112,76753.600867,51,192.168.88.253,44928,552,,congestion_avoidance,
1113,76753.601774,52,192.168.88.253,44928,637,,congestion_avoidance,
1114,76753.602233,53,192.168.88.253,44928,650,,congestion_avoidance,
1115,76753.603146,54,192.168.88.253,44928,511,,congestion_avoidance,
1116,76753.603609,55,192.168.88.253,44928,453,,congestion_avoidance,
1117,76753.604575,56,192.168.88.253,44928,613,,congestion_avoidance,
1118,76753.605093,57,192.168.88.253,44928,593,,congestion_avoidance,
1119,76753.605494,58,192.168.88.253,44928,395,,congestion_avoidance,
1120,76753.606374,59,192.168.88.253,44928,535,,congestion_avoidance,
1121,76753.607297,60,192.168.88.253,44928,660,,congestion_avoidance,
1122,76753.607771,61,192.168.88.253,44928,643,,congestion_avoidance,
1123,76753.608617,62,192.168.88.253,44928,745,,congestion_avoidance,
1124,76753.609615,63,192.168.88.253,44928,653,,congestion_avoidance,
1125,76753.610017,31,192.168.88.253,44928,750,,loss_recovery,
1126,76753.610892,32,192.168.88.253,44928,228,,congestion_avoidance,
1127,76753.611474,34,192.168.88.253,44928,261,,congestion_avoidance,
1128,76753.611880,35,192.168.88.253,44928,309,,congestion_avoidance,
1129,76753.612328,36,192.168.88.253,44928,381,,congestion_avoidance,
1130,76753.612712,37,192.168.88.253,44928,275,,congestion_avoidance,
1131,76753.613197,38,192.168.88.253,44928,400,,congestion_avoidance,
1132,76753.613602,39,192.168.88.253,44928,432,,congestion_avoidance,
1133,76753.614530,40,192.168.88.253,44928,355,,congestion_avoidance,
1134,76753.614949,41,192.168.88.253,44928,414,,congestion_avoidance,
1135,76753.615290,42,192.168.88.253,44928,418,,congestion_avoidance,
1136,76753.615727,43,192.168.88.253,44928,341,,congestion_avoidance,
1137,76753.616608,44,192.168.88.253,44928,346,,congestion_avoidance,
1138,76753.616940,45,192.168.88.253,44928,535,,congestion_avoidance,
1139,76753.617407,46,192.168.88.253,44928,462,,congestion_avoidance,
1140,76753.617877,47,192.168.88.253,44928,373,,congestion_avoidance,
1141,76753.618747,48,192.168.88.253,44928,359,,congestion_avoidance,
1142,76753.619262,49,192.168.88.253,44928,424,,congestion_avoidance,
1143,76753.619676,50,192.168.88.253,44928,583,,congestion_avoidance,
1144,76753.620521,51,192.168.88.253,44928,376,,congestion_avoidance,
1145,76753.621057,52,192.168.88.253,44928,628,,congestion_avoidance,
1146,76753.621574,53,192.168.88.253,44928,603,,congestion_avoidance,
1147,76753.622374,54,192.168.88.253,44928,608,,congestion_avoidance,
1148,76753.623210,55,192.168.88.253,44928,438,,congestion_avoidance,
1149,76753.623700,56,192.168.88.253,44928,662,,congestion_avoidance,
1150,76753.624295,57,192.168.88.253,44928,410,,congestion_avoidance,
1151,76753.625132,58,192.168.88.253,44928,545,,congestion_avoidance,
1152,76753.625584,59,192.168.88.253,44928,732,,congestion_avoidance,
1153,76753.626460,60,192.168.88.253,44928,543,,congestion_avoidance,
1154,76753.627445,61,192.168.88.253,44928,735,,congestion_avoidance,
1155,76753.627796,62,192.168.88.253,44928,531,,congestion_avoidance,
1156,76753.628736,63,192.168.88.253,44928,755,,congestion_avoidance,
1157,76753.629602,64,192.168.88.253,44928,553,,congestion_avoidance,
1158,76753.630700,65,192.168.88.253,44928,562,,congestion_avoidance,
1159,76753.631153,66,192.168.88.253,44928,788,,congestion_avoidance,
1160,76753.632180,67,192.168.88.253,44928,772,,congestion_avoidance,
1161,76753.632620,68,192.168.88.253,44928,704,,congestion_avoidance,
1162,76753.633613,41,192.168.88.253,44928,602,,loss_recovery,
1163,76753.634083,34,192.168.88.253,44928,281,,congestion_avoidance,
1164,76753.634526,35,192.168.88.253,44928,364,,congestion_avoidance,
1165,76753.634955,36,192.168.88.253,44928,265,,congestion_avoidance,
1166,76753.635424,37,192.168.88.253,44928,373,,congestion_avoidance,
1167,76753.635823,38,192.168.88.253,44928,307,,congestion_avoidance,
1168,76753.636279,39,192.168.88.253,44928,385,,congestion_avoidance,
1169,76753.636790,40,192.168.88.253,44928,364,,congestion_avoidance,
1170,76753.637635,41,192.168.88.253,44928,502,,congestion_avoidance,
1171,76753.638052,42,192.168.88.253,44928,410,,congestion_avoidance,
1172,76753.638443,43,192.168.88.253,44928,485,,congestion_avoidance,
1173,76753.638924,44,192.168.88.253,44928,476,,congestion_avoidance,
1174,76753.639378,45,192.168.88.253,44928,381,,congestion_avoidance,
1175,76753.640343,46,192.168.88.253,44928,473,,congestion_avoidance,
1176,76753.640805,47,192.168.88.253,44928,530,,congestion_avoidance,
1177,76753.641168,48,192.168.88.253,44928,359,,congestion_avoidance,
1178,76753.641689,49,192.168.88.253,44928,433,,congestion_avoidance,
1179,76753.642591,50,192.168.88.253,44928,429,,congestion_avoidance,
1180,76753.643024,51,192.168.88.253,44928,615,,congestion_avoidance,
1181,76753.643494,52,192.168.88.253,44928,564,,congestion_avoidance,
1182,76753.644329,53,192.168.88.253,44928,457,,congestion_avoidance,
1183,76753.644723,54,192.168.88.253,44928,525,,congestion_avoidance,
1184,76753.645766,55,192.168.88.253,44928,516,,congestion_avoidance,
1185,76753.646130,56,192.168.88.253,44928,695,,congestion_avoidance,
1186,76753.647065,57,192.168.88.253,44928,491,,congestion_avoidance,
1187,76753.647600,58,192.168.88.253,44928,525,,congestion_avoidance,
1188,76753.648421,59,192.168.88.253,44928,555,,congestion_avoidance,
1189,76753.649251,60,192.168.88.253,44928,559,,congestion_avoidance,
1190,76753.649726,61,192.168.88.253,44928,584,,congestion_avoidance,
1191,76753.650623,62,192.168.88.253,44928,628,,congestion_avoidance,
1192,76753.651436,63,192.168.88.253,44928,702,,congestion_avoidance,
1193,76753.652294,64,192.168.88.253,44928,748,,congestion_avoidance,
1194,76753.652694,38,192.168.88.253,44928,571,,loss_recovery,
1195,76753.653064,32,192.168.88.253,44928,735,,loss_recovery,
1196,76753.653547,33,192.168.88.253,44928,392,,congestion_avoidance,
1197,76753.654004,34,192.168.88.253,44928,285,,congestion_avoidance,
1198,76753.654476,35,192.168.88.253,44928,380,,congestion_avoidance,
1199,76753.654896,36,192.168.88.253,44928,286,,congestion_avoidance,
1200,76753.655353,37,192.168.88.253,44928,452,,congestion_avoidance,
1201,76753.656247,38,192.168.88.253,44928,603,,congestion_avoidance,
1202,76753.656714,39,192.168.88.253,44928,370,,congestion_avoidance,
1203,76753.657130,40,192.168.88.253,44928,331,,congestion_avoidance,
1204,76753.657614,41,192.168.88.253,44928,480,,congestion_avoidance,
1205,76753.658102,42,192.168.88.253,44928,389,,congestion_avoidance,
1206,76753.658529,43,192.168.88.253,44928,522,,congestion_avoidance,
1207,76753.658961,44,192.168.88.253,44928,428,,congestion_avoidance,
1208,76753.659425,45,192.168.88.253,44928,526,,congestion_avoidance,
1209,76753.660439,46,192.168.88.253,44928,498,,congestion_avoidance,
1210,76753.660893,47,192.168.88.253,44928,438,,congestion_avoidance,
1211,76753.661310,48,192.168.88.253,44928,494,,congestion_avoidance,
1212,76753.661720,49,192.168.88.253,44928,406,,congestion_avoidance,
1213,76753.662678,50,192.168.88.253,44928,561,,congestion_avoidance,
1214,76753.663090,51,192.168.88.253,44928,519,,congestion_avoidance,
1215,76753.663469,52,192.168.88.253,44928,558,,congestion_avoidance,
1216,76753.664370,53,192.168.88.253,44928,434,,congestion_avoidance,
1217,76753.664834,54,192.168.88.253,44928,611,,congestion_avoidance,
1218,76753.665704,55,192.168.88.253,44928,504,,congestion_avoidance,
1219,76753.666594,56,192.168.88.253,44928,549,,congestion_avoidance,
1220,76753.667010,57,192.168.88.253,44928,485,,congestion_avoidance,
1221,76753.667550,58,192.168.88.253,44928,466,,congestion_avoidance,
1222,76753.668625,59,192.168.88.253,44928,487,,congestion_avoidance,
1223,76753.669026,60,192.168.88.253,44928,637,,congestion_avoidance,
1224,76753.669812,61,192.168.88.253,44928,625,,congestion_avoidance,
1225,76753.670674,62,192.168.88.253,44928,762,,congestion_avoidance,
1226,76753.671501,63,192.168.88.253,44928,712,,congestion_avoidance,
1227,76753.671984,64,192.168.88.253,44928,726,,congestion_avoidance,
1228,76753.672843,65,192.168.88.253,44928,482,,congestion_avoidance,
1229,76753.673619,66,192.168.88.253,44928,548,,congestion_avoidance,
1230,76753.674453,67,192.168.88.253,44928,600,,congestion_avoidance,
1231,76753.675338,33,192.168.88.253,44928,627,,loss_recovery,
1232,76753.676300,34,192.168.88.253,44928,381,,congestion_avoidance,
1233,76753.676678,36,192.168.88.253,44928,373,,congestion_avoidance,
1234,76753.677167,37,192.168.88.253,44928,412,,congestion_avoidance,
1235,76753.677681,38,192.168.88.253,44928,383,,congestion_avoidance,
1236,76753.678482,39,192.168.88.253,44928,301,,congestion_avoidance,
1237,76753.678883,40,192.168.88.253,44928,397,,congestion_avoidance,
1238,76753.679423,41,192.168.88.253,44928,386,,congestion_avoidance,
1239,76753.679775,42,192.168.88.253,44928,417,,congestion_avoidance,
1240,76753.680222,43,192.168.88.253,44928,528,,congestion_avoidance,
1241,76753.680587,44,192.168.88.253,44928,360,,congestion_avoidance,
1242,76753.681722,45,192.168.88.253,44928,506,,congestion_avoidance,
1243,76753.682118,46,192.168.88.253,44928,391,,congestion_avoidance,
1244,76753.682633,47,192.168.88.253,44928,429,,congestion_avoidance,
1245,76753.683007,48,192.168.88.253,44928,540,,congestion_avoidance,
1246,76753.683468,49,192.168.88.253,44928,466,,congestion_avoidance,
1247,76753.684479,50,192.168.88.253,44928,408,,congestion_avoidance,
1248,76753.684985,51,192.168.88.253,44928,432,,congestion_avoidance,
1249,76753.685437,52,192.168.88.253,44928,631,,congestion_avoidance,
1250,76753.686364,53,192.168.88.253,44928,542,,congestion_avoidance,
1251,76753.686729,54,192.168.88.253,44928,561,,congestion_avoidance,
1252,76753.687702,55,192.168.88.253,44928,509,,congestion_avoidance,
1253,76753.688092,56,192.168.88.253,44928,610,,congestion_avoidance,
1254,76753.688641,57,192.168.88.253,44928,628,,congestion_avoidance,
1255,76753.689538,58,192.168.88.253,44928,560,,congestion_avoidance,
1256,76753.690004,59,192.168.88.253,44928,657,,congestion_avoidance,
1257,76753.690957,60,192.168.88.253,44928,620,,congestion_avoidance,
1258,76753.691866,61,192.168.88.253,44928,488,,congestion_avoidance,
1259,76753.692302,62,192.168.88.253,44928,623,,congestion_avoidance,
1260,76753.693212,63,192.168.88.253,44928,536,,congestion_avoidance,
1261,76753.694132,64,192.168.88.253,44928,687,,congestion_avoidance,
1262,76753.694614,65,192.168.88.253,44928,598,,congestion_avoidance,
1263,76753.695497,66,192.168.88.253,44928,765,,congestion_avoidance,
1264,76753.696557,67,192.168.88.253,44928,716,,congestion_avoidance,
1265,76753.697482,68,192.168.88.253,44928,820,,congestion_avoidance,
1266,76753.699711,34,192.168.88.253,44928,729,,loss_recovery,
1267,76753.700647,36,192.168.88.253,44928,364,,congestion_avoidance,
1268,76753.701135,37,192.168.88.253,44928,345,,congestion_avoidance,
1269,76753.701530,38,192.168.88.253,44928,391,,congestion_avoidance,
1270,76753.701967,39,192.168.88.253,44928,359,,congestion_avoidance,
1271,76753.702885,40,192.168.88.253,44928,372,,congestion_avoidance,
1272,76753.703378,41,192.168.88.253,44928,398,,congestion_avoidance,
1273,76753.703788,42,192.168.88.253,44928,405,,congestion_avoidance,
1274,76753.704288,43,192.168.88.253,44928,394,,congestion_avoidance,
1275,76753.704752,44,192.168.88.253,44928,275,,congestion_avoidance,
1276,76753.705139,45,192.168.88.253,44928,404,,congestion_avoidance,
1277,76753.705648,46,192.168.88.253,44928,339,,congestion_avoidance,
1278,76753.706475,47,192.168.88.253,44928,463,,congestion_avoidance,
1279,76753.706982,48,192.168.88.253,44928,503,,congestion_avoidance,
1280,76753.707438,49,192.168.88.253,44928,365,,congestion_avoidance,
1281,76753.708314,50,192.168.88.253,44928,396,,congestion_avoidance,
1282,76753.708886,51,192.168.88.253,44928,482,,congestion_avoidance,
1283,76753.709323,52,192.168.88.253,44928,550,,congestion_avoidance,
1284,76753.710550,53,192.168.88.253,44928,824,,congestion_avoidance,
1285,76753.711141,54,192.168.88.253,44928,709,,congestion_avoidance,
1286,76753.711672,55,192.168.88.253,44928,386,,congestion_avoidance,
1287,76753.712275,56,192.168.88.253,44928,483,,congestion_avoidance,
1288,76753.713213,57,192.168.88.253,44928,569,,congestion_avoidance,
1289,76753.713847,58,192.168.88.253,44928,526,,congestion_avoidance,
1290,76753.714326,59,192.168.88.253,44928,474,,congestion_avoidance,
1291,76753.715274,60,192.168.88.253,44928,574,,congestion_avoidance,
1292,76753.715778,61,192.168.88.253,44928,583,,congestion_avoidance,
1293,76753.716804,62,192.168.88.253,44928,475,,congestion_avoidance,
1294,76753.717328,63,192.168.88.253,44928,551,,congestion_avoidance,
1295,76753.718337,64,192.168.88.253,44928,516,,congestion_avoidance,
1296,76753.718753,65,192.168.88.253,44928,724,,congestion_avoidance,
1297,76753.719888,66,192.168.88.253,44928,739,,congestion_avoidance,
1298,76753.720354,67,192.168.88.253,44928,686,,congestion_avoidance,
1299,76753.721360,68,192.168.88.253,44928,703,,congestion_avoidance,
1300,76753.750131,34,192.168.88.253,44928,692,,loss_recovery,
1301,76753.750979,35,192.168.88.253,44928,302,,congestion_avoidance,
1302,76753.751349,36,192.168.88.253,44928,281,,congestion_avoidance,
1303,76753.751828,37,192.168.88.253,44928,389,,congestion_avoidance,
1304,76753.752740,39,192.168.88.253,44928,422,,congestion_avoidance,
1305,76753.753199,40,192.168.88.253,44928,359,,congestion_avoidance,
1306,76753.753667,41,192.168.88.253,44928,463,,congestion_avoidance,
1307,76753.754135,42,192.168.88.253,44928,329,,congestion_avoidance,
1308,76753.754595,43,192.168.88.253,44928,374,,congestion_avoidance,
1309,76753.755560,44,192.168.88.253,44928,470,,congestion_avoidance,
1310,76753.755985,45,192.168.88.253,44928,514,,congestion_avoidance,
1311,76753.756444,46,192.168.88.253,44928,454,,congestion_avoidance,
1312,76753.756971,47,192.168.88.253,44928,427,,congestion_avoidance,
1313,76753.757372,48,192.168.88.253,44928,497,,congestion_avoidance,
1314,76753.758286,49,192.168.88.253,44928,373,,congestion_avoidance,
1315,76753.758725,50,192.168.88.253,44928,556,,congestion_avoidance,
1316,76753.759153,51,192.168.88.253,44928,432,,congestion_avoidance,
1317,76753.760062,52,192.168.88.253,44928,628,,congestion_avoidance,
1318,76753.760512,53,192.168.88.253,44928,535,,congestion_avoidance,
1319,76753.761347,54,192.168.88.253,44928,596,,congestion_avoidance,
1320,76753.761814,55,192.168.88.253,44928,486,,congestion_avoidance,
1321,76753.762630,56,192.168.88.253,44928,553,,congestion_avoidance,
1322,76753.763559,57,192.168.88.253,44928,668,,congestion_avoidance,
1323,76753.763991,58,192.168.88.253,44928,617,,congestion_avoidance,
1324,76753.764848,59,192.168.88.253,44928,690,,congestion_avoidance,
1325,76753.765276,60,192.168.88.253,44928,621,,congestion_avoidance,
1326,76753.766080,61,192.168.88.253,44928,615,,congestion_avoidance,
1327,76753.766974,62,192.168.88.253,44928,688,,congestion_avoidance,
1328,76753.767861,63,192.168.88.253,44928,577,,congestion_avoidance,
1329,76753.768345,64,192.168.88.253,44928,479,,congestion_avoidance,
1330,76753.769188,65,192.168.88.253,44928,581,,congestion_avoidance,
1331,76753.770083,66,192.168.88.253,44928,643,,congestion_avoidance,
1332,76753.771071,67,192.168.88.253,44928,645,,congestion_avoidance,
1333,76753.771544,68,192.168.88.253,44928,560,,congestion_avoidance,
1334,76753.772385,34,192.168.88.253,44928,593,,loss_recovery,
1335,76753.773297,35,192.168.88.253,44928,355,,congestion_avoidance,
1336,76753.773769,36,192.168.88.253,44928,384,,congestion_avoidance,
1337,76753.774300,37,192.168.88.253,44928,450,,congestion_avoidance,
1338,76753.774733,38,192.168.88.253,44928,339,,congestion_avoidance,
1339,76753.775166,39,192.168.88.253,44928,429,,congestion_avoidance,
1340,76753.775603,40,192.168.88.253,44928,338,,congestion_avoidance,
1341,76753.776031,41,192.168.88.253,44928,423,,congestion_avoidance,
1342,76753.776546,42,192.168.88.253,44928,409,,congestion_avoidance,
1343,76753.776976,43,192.168.88.253,44928,337,,congestion_avoidance,
1344,76753.777479,44,192.168.88.253,44928,487,,congestion_avoidance,
1345,76753.777976,45,192.168.88.253,44928,418,,congestion_avoidance,
1346,76753.778446,46,192.168.88.253,44928,397,,congestion_avoidance,
1347,76753.779434,47,192.168.88.253,44928,547,,congestion_avoidance,
1348,76753.779804,48,192.168.88.253,44928,550,,congestion_avoidance,
1349,76753.780355,49,192.168.88.253,44928,547,,congestion_avoidance,
1350,76753.780829,50,192.168.88.253,44928,478,,congestion_avoidance,
1351,76753.781690,51,192.168.88.253,44928,563,,congestion_avoidance,
1352,76753.782147,52,192.168.88.253,44928,473,,congestion_avoidance,
1353,76753.783077,53,192.168.88.253,44928,642,,congestion_avoidance,
1354,76753.783703,54,192.168.88.253,44928,461,,congestion_avoidance,
1355,76753.784271,55,192.168.88.253,44928,429,,congestion_avoidance,
1356,76753.784768,56,192.168.88.253,44928,491,,congestion_avoidance,
1357,76753.785740,57,192.168.88.253,44928,681,,congestion_avoidance,
1358,76753.786176,58,192.168.88.253,44928,623,,congestion_avoidance,
1359,76753.787210,59,192.168.88.253,44928,538,,congestion_avoidance,
1360,76753.787658,60,192.168.88.253,44928,442,,congestion_avoidance,
1361,76753.788255,61,192.168.88.253,44928,722,,congestion_avoidance,
1362,76753.789191,62,192.168.88.253,44928,723,,congestion_avoidance,
1363,76753.789732,63,192.168.88.253,44928,769,,congestion_avoidance,
1364,76753.790723,64,192.168.88.253,44928,691,,congestion_avoidance,
1365,76753.791695,65,192.168.88.253,44928,596,,congestion_avoidance,
1366,76753.792245,66,192.168.88.253,44928,643,,congestion_avoidance,
1367,76753.792787,42,192.168.88.253,44928,564,,loss_recovery,
1368,76753.793199,33,192.168.88.253,44928,264,,loss_recovery,
1369,76753.793699,34,192.168.88.253,44928,384,,congestion_avoidance,
1370,76753.794210,35,192.168.88.253,44928,379,,congestion_avoidance,
1371,76753.794616,36,192.168.88.253,44928,401,,congestion_avoidance,
1372,76753.795198,37,192.168.88.253,44928,355,,congestion_avoidance,
1373,76753.795678,38,192.168.88.253,44928,365,,congestion_avoidance,
1374,76753.796279,39,192.168.88.253,44928,467,,congestion_avoidance,
1375,76753.796804,40,192.168.88.253,44928,373,,congestion_avoidance,
1376,76753.797315,42,192.168.88.253,44928,374,,congestion_avoidance,
1377,76753.798230,43,192.168.88.253,44928,408,,congestion_avoidance,
1378,76753.798743,44,192.168.88.253,44928,402,,congestion_avoidance,
1379,76753.799208,45,192.168.88.253,44928,495,,congestion_avoidance,
1380,76753.799699,46,192.168.88.253,44928,485,,congestion_avoidance,
1381,76753.800227,47,192.168.88.253,44928,524,,congestion_avoidance,
1382,76753.800849,48,192.168.88.253,44928,386,,congestion_avoidance,
1383,76753.801388,49,192.168.88.253,44928,568,,congestion_avoidance,
1384,76753.801950,50,192.168.88.253,44928,442,,congestion_avoidance,
1385,76753.802459,51,192.168.88.253,44928,605,,congestion_avoidance,
1386,76753.803558,52,192.168.88.253,44928,477,,congestion_avoidance,
1387,76753.804049,53,192.168.88.253,44928,598,,congestion_avoidance,
1388,76753.804496,54,192.168.88.253,44928,569,,congestion_avoidance,
1389,76753.805556,55,192.168.88.253,44928,645,,congestion_avoidance,
1390,76753.806076,56,192.168.88.253,44928,512,,congestion_avoidance,
1391,76753.806464,57,192.168.88.253,44928,506,,congestion_avoidance,
1392,76753.807474,58,192.168.88.253,44928,432,,congestion_avoidance,
1393,76753.807951,59,192.168.88.253,44928,697,,congestion_avoidance,
1394,76753.808896,60,192.168.88.253,44928,528,,congestion_avoidance,
1395,76753.809350,61,192.168.88.253,44928,700,,congestion_avoidance,
1396,76753.810549,62,192.168.88.253,44928,581,,congestion_avoidance,
1397,76753.811059,63,192.168.88.253,44928,637,,congestion_avoidance,
1398,76753.811546,64,192.168.88.253,44928,615,,congestion_avoidance,
1399,76753.812486,65,192.168.88.253,44928,685,,congestion_avoidance,
1400,76753.812972,32,192.168.88.253,44928,635,,loss_recovery,
1401,76753.814053,33,192.168.88.253,44928,360,,congestion_avoidance,
1402,76753.814567,34,192.168.88.253,44928,266,,congestion_avoidance,
1403,76753.815020,36,192.168.88.253,44928,419,,congestion_avoidance,
1404,76753.815627,37,192.168.88.253,44928,388,,congestion_avoidance,
1405,76753.816272,38,192.168.88.253,44928,405,,congestion_avoidance,
1406,76753.816776,40,192.168.88.253,44928,401,,congestion_avoidance,
1407,76753.817410,41,192.168.88.253,44928,335,,congestion_avoidance,
1408,76753.817883,42,192.168.88.253,44928,469,,congestion_avoidance,
1409,76753.818506,43,192.168.88.253,44928,517,,congestion_avoidance,
1410,76753.818945,44,192.168.88.253,44928,434,,congestion_avoidance,
1411,76753.819434,45,192.168.88.253,44928,358,,congestion_avoidance,
1412,76753.819883,46,192.168.88.253,44928,310,,congestion_avoidance,
1413,76753.820986,47,192.168.88.253,44928,405,,congestion_avoidance,
1414,76753.821486,48,192.168.88.253,44928,402,,congestion_avoidance,
1415,76753.821933,49,192.168.88.253,44928,550,,congestion_avoidance,
1416,76753.822492,50,192.168.88.253,44928,564,,congestion_avoidance,
1417,76753.822921,51,192.168.88.253,44928,424,,congestion_avoidance,
1418,76753.823968,52,192.168.88.253,44928,442,,congestion_avoidance,
1419,76753.824505,53,192.168.88.253,44928,529,,congestion_avoidance,
1420,76753.825034,54,192.168.88.253,44928,522,,congestion_avoidance,
1421,76753.825496,55,192.168.88.253,44928,457,,congestion_avoidance,
1422,76753.826410,56,192.168.88.253,44928,552,,congestion_avoidance,
1423,76753.826971,57,192.168.88.253,44928,651,,congestion_avoidance,
1424,76753.827835,58,192.168.88.253,44928,421,,congestion_avoidance,
1425,76753.828345,59,192.168.88.253,44928,708,,congestion_avoidance,
1426,76753.829251,60,192.168.88.253,44928,536,,congestion_avoidance,
1427,76753.829796,61,192.168.88.253,44928,552,,congestion_avoidance,
1428,76753.830761,62,192.168.88.253,44928,740,,congestion_avoidance,
1429,76753.831739,63,192.168.88.253,44928,676,,congestion_avoidance,
1430,76753.832328,64,192.168.88.253,44928,685,,congestion_avoidance,
1431,76753.832877,65,192.168.88.253,44928,731,,congestion_avoidance,
1432,76753.833315,32,192.168.88.253,44928,629,,loss_recovery,
1433,76753.833911,33,192.168.88.253,44928,320,,congestion_avoidance,
1434,76753.834330,34,192.168.88.253,44928,412,,congestion_avoidance,
1435,76753.834796,35,192.168.88.253,44928,365,,congestion_avoidance,
1436,76753.835218,36,192.168.88.253,44928,341,,congestion_avoidance,
1437,76753.835735,37,192.168.88.253,44928,315,,congestion_avoidance,
1438,76753.836201,38,192.168.88.253,44928,387,,congestion_avoidance,
1439,76753.836764,39,192.168.88.253,44928,445,,congestion_avoidance,
1440,76753.837242,40,192.168.88.253,44928,469,,congestion_avoidance,
1441,76753.837639,41,192.168.88.253,44928,310,,congestion_avoidance,
1442,76753.838050,42,192.168.88.253,44928,407,,congestion_avoidance,
1443,76753.838575,43,192.168.88.253,44928,422,,congestion_avoidance,
1444,76753.839001,44,192.168.88.253,44928,421,,congestion_avoidance,
1445,76753.839840,45,192.168.88.253,44928,380,,congestion_avoidance,
1446,76753.840338,46,192.168.88.253,44928,417,,congestion_avoidance,
1447,76753.840846,47,192.168.88.253,44928,404,,congestion_avoidance,
1448,76753.841312,48,192.168.88.253,44928,535,,congestion_avoidance,
1449,76753.842216,49,192.168.88.253,44928,546,,congestion_avoidance,
1450,76753.842676,50,192.168.88.253,44928,446,,congestion_avoidance,
1451,76753.843065,51,192.168.88.253,44928,472,,congestion_avoidance,
1452,76753.843943,52,192.168.88.253,44928,546,,congestion_avoidance,
1453,76753.844495,53,192.168.88.253,44928,645,,congestion_avoidance,
1454,76753.844926,54,192.168.88.253,44928,565,,congestion_avoidance,
1455,76753.845913,55,192.168.88.253,44928,513,,congestion_avoidance,
1456,76753.846386,56,192.168.88.253,44928,468,,congestion_avoidance,
1457,76753.847303,57,192.168.88.253,44928,536,,congestion_avoidance,
1458,76753.847726,58,192.168.88.253,44928,516,,congestion_avoidance,
1459,76753.848760,59,192.168.88.253,44928,470,,congestion_avoidance,
1460,76753.849272,60,192.168.88.253,44928,691,,congestion_avoidance,
1461,76753.850122,61,192.168.88.253,44928,473,,congestion_avoidance,
1462,76753.850983,62,192.168.88.253,44928,619,,congestion_avoidance,
