[378917.006670] audit: type=1400 audit(1781042404.528:156): apparmor="DENIED" operation="capable" profile="/usr/sbin/cupsd" pid=2401019 comm="cupsd" capability=12  capname="net_admin"
[378917.055091] audit: type=1400 audit(1781042404.576:157): apparmor="DENIED" operation="capable" profile="/usr/sbin/cups-browsed" pid=2401041 comm="cups-browsed" capability=23  capname="sys_nice"
[400886.138247] audit: type=1326 audit(1781064373.769:158): auid=1000 uid=1000 gid=1000 ses=3 subj=snap.snap-store.ubuntu-software pid=211902 comm="pool-org.gnome." exe="/snap/snap-store/1216/usr/bin/snap-store" sig=0 arch=c000003e syscall=93 compat=0 ip=0x7f4bf0bc1b1b code=0x50000
[402336.181986] systemd[1]: systemd 249.11-0ubuntu3.21 running in system mode (+PAM +AUDIT +SELINUX +APPARMOR +IMA +SMACK +SECCOMP +GCRYPT +GNUTLS +OPENSSL +ACL +BLKID +CURL +ELFUTILS +FIDO2 +IDN2 -IDN +IPTC +KMOD +LIBCRYPTSETUP +LIBFDISK +PCRE2 -PWQUALITY -P11KIT -QRENCODE +BZIP2 +LZ4 +XZ +ZLIB +ZSTD -XKBCOMMON +UTMP +SYSVINIT default-hierarchy=unified)
[402336.200859] systemd[1]: Detected architecture x86-64.
[402336.201047] Lockdown: systemd: /dev/mem,kmem,port is restricted; see man kernel_lockdown.7
[402336.315698] systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway.
[402336.363974] systemd[1]: /lib/systemd/system/snapd.service:23: Unknown key name 'RestartMode' in section 'Service', ignoring.
[402337.070075] systemd-journald[280]: Received SIGTERM from PID 1 (systemd).
[402337.070450] systemd[1]: Stopping Journal Service...
[402337.108349] systemd[1]: systemd-journald.service: Deactivated successfully.
[402337.108837] systemd[1]: Stopped Journal Service.
[402337.108895] systemd[1]: systemd-journald.service: Consumed 6h 51min 28.868s CPU time.
[402337.112700] systemd[1]: Starting Journal Service...
[402337.160449] systemd[1]: Started Journal Service.
[434362.693407] TCP: my_cca: seq=146400 cwnd=72 rtt=563 bytes_acked=542351296 bytes_sent=549075808 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.696569] TCP: my_cca: seq=146491 cwnd=73 rtt=403 bytes_acked=542723432 bytes_sent=549459528 phase=loss_recovery Destination: 192.168.88.253:44632
[434362.697032] TCP: my_cca: seq=146499 cwnd=36 rtt=248 bytes_acked=542778456 bytes_sent=549502968 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.697049] TCP: my_cca: seq=146500 cwnd=36 rtt=264 bytes_acked=542782800 bytes_sent=549502968 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.699963] TCP: my_cca: seq=146600 cwnd=42 rtt=476 bytes_acked=543127424 bytes_sent=549853384 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.702897] TCP: my_cca: seq=146700 cwnd=47 rtt=462 bytes_acked=543473496 bytes_sent=550206696 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.705816] TCP: my_cca: seq=146800 cwnd=52 rtt=588 bytes_acked=543813776 bytes_sent=550545528 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.709183] TCP: my_cca: seq=146900 cwnd=56 rtt=599 bytes_acked=544194600 bytes_sent=550949520 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.712757] TCP: my_cca: seq=147000 cwnd=61 rtt=671 bytes_acked=544610176 bytes_sent=551359304 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.716261] TCP: my_cca: seq=147100 cwnd=63 rtt=470 bytes_acked=545012720 bytes_sent=551745920 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.719144] TCP: my_cca: seq=147200 cwnd=66 rtt=652 bytes_acked=545350104 bytes_sent=552109368 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.721968] TCP: my_cca: seq=147300 cwnd=69 rtt=540 bytes_acked=545683144 bytes_sent=552419240 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.724919] TCP: my_cca: seq=147400 cwnd=71 rtt=602 bytes_acked=546029216 bytes_sent=552798616 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.727664] TCP: my_cca: seq=147500 cwnd=71 rtt=700 bytes_acked=546355016 bytes_sent=553108488 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.730720] TCP: my_cca: seq=147600 cwnd=72 rtt=582 bytes_acked=546711224 bytes_sent=553486416 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.733600] TCP: my_cca: seq=147700 cwnd=72 rtt=816 bytes_acked=547052952 bytes_sent=553797736 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.736631] TCP: my_cca: seq=147800 cwnd=72 rtt=668 bytes_acked=547407712 bytes_sent=554165528 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.739786] TCP: my_cca: seq=147900 cwnd=72 rtt=650 bytes_acked=547781296 bytes_sent=554542008 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.742751] TCP: my_cca: seq=148000 cwnd=72 rtt=630 bytes_acked=548128816 bytes_sent=554876496 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.744985] TCP: my_cca: seq=148072 cwnd=72 rtt=511 bytes_acked=548392352 bytes_sent=555229808 phase=loss_recovery Destination: 192.168.88.253:44632
[434362.745471] TCP: my_cca: seq=148089 cwnd=36 rtt=388 bytes_acked=548448824 bytes_sent=555281936 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.745763] TCP: my_cca: seq=148100 cwnd=36 rtt=364 bytes_acked=548483576 bytes_sent=555310896 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.748710] TCP: my_cca: seq=148200 cwnd=42 rtt=471 bytes_acked=548829648 bytes_sent=555665656 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.751545] TCP: my_cca: seq=148300 cwnd=47 rtt=492 bytes_acked=549162688 bytes_sent=556003040 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.755093] TCP: my_cca: seq=148400 cwnd=53 rtt=502 bytes_acked=549560888 bytes_sent=556404136 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.758233] TCP: my_cca: seq=148500 cwnd=58 rtt=685 bytes_acked=549928680 bytes_sent=556779168 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.761425] TCP: my_cca: seq=148600 cwnd=62 rtt=660 bytes_acked=550303712 bytes_sent=557159992 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.764535] TCP: my_cca: seq=148700 cwnd=66 rtt=591 bytes_acked=550671504 bytes_sent=557533576 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.767750] TCP: my_cca: seq=148800 cwnd=68 rtt=574 bytes_acked=551049432 bytes_sent=557907160 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.770920] TCP: my_cca: seq=148900 cwnd=71 rtt=593 bytes_acked=551415776 bytes_sent=558280744 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.773783] TCP: my_cca: seq=149000 cwnd=71 rtt=599 bytes_acked=551760400 bytes_sent=558628264 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.776425] TCP: my_cca: seq=149081 cwnd=71 rtt=599 bytes_acked=552067376 bytes_sent=559004744 phase=loss_recovery Destination: 192.168.88.253:44632
[434362.776874] TCP: my_cca: seq=149096 cwnd=35 rtt=341 bytes_acked=552119504 bytes_sent=559055424 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.776964] TCP: my_cca: seq=149100 cwnd=35 rtt=431 bytes_acked=552131088 bytes_sent=559067008 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.780250] TCP: my_cca: seq=149200 cwnd=42 rtt=391 bytes_acked=552519152 bytes_sent=559460864 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.783579] TCP: my_cca: seq=149300 cwnd=48 rtt=565 bytes_acked=552910112 bytes_sent=559861960 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.786493] TCP: my_cca: seq=149400 cwnd=53 rtt=579 bytes_acked=553254736 bytes_sent=560215272 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.789524] TCP: my_cca: seq=149500 cwnd=57 rtt=462 bytes_acked=553609496 bytes_sent=560561344 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.792470] TCP: my_cca: seq=149600 cwnd=61 rtt=472 bytes_acked=553958464 bytes_sent=560903072 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.795379] TCP: my_cca: seq=149700 cwnd=65 rtt=494 bytes_acked=554301640 bytes_sent=561246248 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.798238] TCP: my_cca: seq=149800 cwnd=67 rtt=710 bytes_acked=554639024 bytes_sent=561590872 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.801142] TCP: my_cca: seq=149900 cwnd=69 rtt=441 bytes_acked=554979304 bytes_sent=561931152 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.804009] TCP: my_cca: seq=150000 cwnd=70 rtt=670 bytes_acked=555315240 bytes_sent=562277224 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.806894] TCP: my_cca: seq=150100 cwnd=70 rtt=610 bytes_acked=555654072 bytes_sent=562616056 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.809746] TCP: my_cca: seq=150200 cwnd=71 rtt=583 bytes_acked=555988560 bytes_sent=562965024 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.812568] TCP: my_cca: seq=150300 cwnd=72 rtt=759 bytes_acked=556324496 bytes_sent=563279240 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.815459] TCP: my_cca: seq=150400 cwnd=72 rtt=472 bytes_acked=556661880 bytes_sent=563612280 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.818332] TCP: my_cca: seq=150500 cwnd=72 rtt=697 bytes_acked=557000712 bytes_sent=563959800 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.821311] TCP: my_cca: seq=150600 cwnd=72 rtt=507 bytes_acked=557354024 bytes_sent=564297184 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.824389] TCP: my_cca: seq=150700 cwnd=72 rtt=619 bytes_acked=557713128 bytes_sent=564670768 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.827255] TCP: my_cca: seq=150800 cwnd=72 rtt=607 bytes_acked=558050512 bytes_sent=565024080 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.830084] TCP: my_cca: seq=150900 cwnd=72 rtt=803 bytes_acked=558382104 bytes_sent=565335400 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.833084] TCP: my_cca: seq=151000 cwnd=72 rtt=635 bytes_acked=558736864 bytes_sent=565706088 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.835995] TCP: my_cca: seq=151100 cwnd=72 rtt=564 bytes_acked=559078592 bytes_sent=566040576 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.836768] TCP: my_cca: seq=151127 cwnd=72 rtt=605 bytes_acked=559168368 bytes_sent=566207096 phase=loss_recovery Destination: 192.168.88.253:44632
[434362.837211] TCP: my_cca: seq=151140 cwnd=36 rtt=339 bytes_acked=559219048 bytes_sent=566259224 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.838842] TCP: my_cca: seq=151200 cwnd=39 rtt=433 bytes_acked=559414528 bytes_sent=566453256 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.841705] TCP: my_cca: seq=151300 cwnd=45 rtt=489 bytes_acked=559751912 bytes_sent=566789192 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.844829] TCP: my_cca: seq=151400 cwnd=50 rtt=452 bytes_acked=560119704 bytes_sent=567167120 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.848269] TCP: my_cca: seq=151500 cwnd=55 rtt=392 bytes_acked=560522248 bytes_sent=567576904 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.851341] TCP: my_cca: seq=151600 cwnd=60 rtt=547 bytes_acked=560884248 bytes_sent=567947592 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.854306] TCP: my_cca: seq=151700 cwnd=63 rtt=690 bytes_acked=561233216 bytes_sent=568293664 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.860645] TCP: my_cca: seq=151900 cwnd=69 rtt=674 bytes_acked=561961560 bytes_sent=569048072 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.863534] TCP: my_cca: seq=152000 cwnd=70 rtt=613 bytes_acked=562319216 bytes_sent=569382560 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.864748] TCP: my_cca: seq=152036 cwnd=71 rtt=553 bytes_acked=562462568 bytes_sent=569608448 phase=loss_recovery Destination: 192.168.88.253:44632
[434362.865240] TCP: my_cca: seq=152050 cwnd=35 rtt=337 bytes_acked=562517592 bytes_sent=569659128 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.866708] TCP: my_cca: seq=152100 cwnd=38 rtt=437 bytes_acked=562691352 bytes_sent=569834336 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.869760] TCP: my_cca: seq=152200 cwnd=44 rtt=411 bytes_acked=563051904 bytes_sent=570196336 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.873050] TCP: my_cca: seq=152300 cwnd=50 rtt=465 bytes_acked=563437072 bytes_sent=570594536 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.876312] TCP: my_cca: seq=152400 cwnd=55 rtt=471 bytes_acked=563822240 bytes_sent=570978256 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.879366] TCP: my_cca: seq=152500 cwnd=59 rtt=622 bytes_acked=564181344 bytes_sent=571351840 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.882555] TCP: my_cca: seq=152600 cwnd=63 rtt=606 bytes_acked=564556376 bytes_sent=571723976 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.885737] TCP: my_cca: seq=152700 cwnd=67 rtt=633 bytes_acked=564931408 bytes_sent=572099008 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.888996] TCP: my_cca: seq=152800 cwnd=71 rtt=457 bytes_acked=565315128 bytes_sent=572472592 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.892187] TCP: my_cca: seq=152900 cwnd=72 rtt=475 bytes_acked=565691608 bytes_sent=572846176 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.895466] TCP: my_cca: seq=153000 cwnd=72 rtt=571 bytes_acked=566070984 bytes_sent=573260304 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.898701] TCP: my_cca: seq=153100 cwnd=72 rtt=640 bytes_acked=566456152 bytes_sent=573630992 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.899778] TCP: my_cca: seq=153122 cwnd=72 rtt=649 bytes_acked=566579232 bytes_sent=573770000 phase=loss_recovery Destination: 192.168.88.253:44632
[434362.900377] TCP: my_cca: seq=153132 cwnd=36 rtt=379 bytes_acked=566648736 bytes_sent=573822128 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.902608] TCP: my_cca: seq=153200 cwnd=40 rtt=412 bytes_acked=566902136 bytes_sent=574103040 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.905923] TCP: my_cca: seq=153300 cwnd=47 rtt=596 bytes_acked=567291648 bytes_sent=574505584 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.908904] TCP: my_cca: seq=153400 cwnd=52 rtt=415 bytes_acked=567647856 bytes_sent=574854552 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.912150] TCP: my_cca: seq=153500 cwnd=56 rtt=443 bytes_acked=568025784 bytes_sent=575229584 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.915243] TCP: my_cca: seq=153600 cwnd=60 rtt=659 bytes_acked=568389232 bytes_sent=575606064 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.918278] TCP: my_cca: seq=153700 cwnd=64 rtt=523 bytes_acked=568749784 bytes_sent=575949240 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.921537] TCP: my_cca: seq=153800 cwnd=68 rtt=608 bytes_acked=569133504 bytes_sent=576356128 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.925083] TCP: my_cca: seq=153900 cwnd=70 rtt=691 bytes_acked=569547632 bytes_sent=576758672 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.928246] TCP: my_cca: seq=154000 cwnd=71 rtt=610 bytes_acked=569919768 bytes_sent=577132256 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.931194] TCP: my_cca: seq=154100 cwnd=71 rtt=742 bytes_acked=570268736 bytes_sent=577481224 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.934195] TCP: my_cca: seq=154195 cwnd=72 rtt=407 bytes_acked=570620600 bytes_sent=577869288 phase=loss_recovery Destination: 192.168.88.253:44632
[434362.934335] TCP: my_cca: seq=154200 cwnd=36 rtt=547 bytes_acked=570637976 bytes_sent=577888112 phase=loss_recovery Destination: 192.168.88.253:44632
[434362.934663] TCP: my_cca: seq=154210 cwnd=36 rtt=360 bytes_acked=570675624 bytes_sent=577921416 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.937438] TCP: my_cca: seq=154300 cwnd=41 rtt=328 bytes_acked=571002872 bytes_sent=578242872 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.940623] TCP: my_cca: seq=154400 cwnd=47 rtt=563 bytes_acked=571375008 bytes_sent=578641072 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.943608] TCP: my_cca: seq=154500 cwnd=52 rtt=407 bytes_acked=571728320 bytes_sent=578985696 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.946687] TCP: my_cca: seq=154600 cwnd=57 rtt=589 bytes_acked=572090320 bytes_sent=579359280 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.949832] TCP: my_cca: seq=154700 cwnd=61 rtt=604 bytes_acked=572459560 bytes_sent=579737208 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.952902] TCP: my_cca: seq=154800 cwnd=65 rtt=462 bytes_acked=572821560 bytes_sent=580080384 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.956019] TCP: my_cca: seq=154900 cwnd=69 rtt=696 bytes_acked=573189352 bytes_sent=580456864 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.959314] TCP: my_cca: seq=155000 cwnd=71 rtt=513 bytes_acked=573573072 bytes_sent=580831896 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.962576] TCP: my_cca: seq=155100 cwnd=71 rtt=602 bytes_acked=573959688 bytes_sent=581231544 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.965643] TCP: my_cca: seq=155200 cwnd=72 rtt=507 bytes_acked=574323136 bytes_sent=581580512 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.968760] TCP: my_cca: seq=155300 cwnd=73 rtt=749 bytes_acked=574688032 bytes_sent=581954096 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.970168] TCP: my_cca: seq=155340 cwnd=73 rtt=566 bytes_acked=574854552 bytes_sent=582201704 phase=loss_recovery Destination: 192.168.88.253:44632
[434362.970632] TCP: my_cca: seq=155355 cwnd=36 rtt=345 bytes_acked=574908128 bytes_sent=582250936 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.971952] TCP: my_cca: seq=155400 cwnd=39 rtt=454 bytes_acked=575064512 bytes_sent=582408768 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.975214] TCP: my_cca: seq=155500 cwnd=45 rtt=418 bytes_acked=575446784 bytes_sent=582786696 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.978480] TCP: my_cca: seq=155600 cwnd=50 rtt=524 bytes_acked=575831952 bytes_sent=583187792 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.981760] TCP: my_cca: seq=155700 cwnd=55 rtt=508 bytes_acked=576215672 bytes_sent=583567168 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.984880] TCP: my_cca: seq=155800 cwnd=60 rtt=682 bytes_acked=576583464 bytes_sent=583943648 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.988187] TCP: my_cca: seq=155900 cwnd=64 rtt=574 bytes_acked=576968632 bytes_sent=584351984 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.991786] TCP: my_cca: seq=156000 cwnd=68 rtt=464 bytes_acked=577394344 bytes_sent=584754528 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.994910] TCP: my_cca: seq=156100 cwnd=71 rtt=610 bytes_acked=577759240 bytes_sent=585128112 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434362.998178] TCP: my_cca: seq=156200 cwnd=72 rtt=478 bytes_acked=578144408 bytes_sent=585501696 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.001381] TCP: my_cca: seq=156300 cwnd=73 rtt=512 bytes_acked=578520888 bytes_sent=585875280 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.004564] TCP: my_cca: seq=156400 cwnd=73 rtt=515 bytes_acked=578897368 bytes_sent=586248864 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.007976] TCP: my_cca: seq=156500 cwnd=73 rtt=757 bytes_acked=579297016 bytes_sent=586664440 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.011004] TCP: my_cca: seq=156600 cwnd=73 rtt=593 bytes_acked=579653224 bytes_sent=587039472 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.014062] TCP: my_cca: seq=156700 cwnd=73 rtt=458 bytes_acked=580009432 bytes_sent=587369616 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.017357] TCP: my_cca: seq=156800 cwnd=73 rtt=575 bytes_acked=580397496 bytes_sent=587780848 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.020804] TCP: my_cca: seq=156900 cwnd=73 rtt=494 bytes_acked=580802936 bytes_sent=588155880 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.024050] TCP: my_cca: seq=157000 cwnd=73 rtt=589 bytes_acked=581186656 bytes_sent=588552632 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.027171] TCP: my_cca: seq=157100 cwnd=73 rtt=512 bytes_acked=581553000 bytes_sent=588905944 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.028995] TCP: my_cca: seq=157161 cwnd=73 rtt=556 bytes_acked=581767304 bytes_sent=589165136 phase=loss_recovery Destination: 192.168.88.253:44632
[434363.029446] TCP: my_cca: seq=157175 cwnd=36 rtt=338 bytes_acked=581819432 bytes_sent=589211472 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.030216] TCP: my_cca: seq=157200 cwnd=37 rtt=431 bytes_acked=581910656 bytes_sent=589309936 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.033496] TCP: my_cca: seq=157300 cwnd=44 rtt=490 bytes_acked=582294376 bytes_sent=589687864 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.037777] TCP: my_cca: seq=157400 cwnd=51 rtt=626 bytes_acked=582795384 bytes_sent=590188872 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.041199] TCP: my_cca: seq=157500 cwnd=56 rtt=559 bytes_acked=583197928 bytes_sent=590626168 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.044589] TCP: my_cca: seq=157600 cwnd=61 rtt=553 bytes_acked=583599024 bytes_sent=591005544 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.047779] TCP: my_cca: seq=157700 cwnd=65 rtt=532 bytes_acked=583974056 bytes_sent=591377680 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.051147] TCP: my_cca: seq=157800 cwnd=69 rtt=677 bytes_acked=584365016 bytes_sent=591780224 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.054455] TCP: my_cca: seq=157900 cwnd=71 rtt=578 bytes_acked=584750184 bytes_sent=592191456 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.057803] TCP: my_cca: seq=158000 cwnd=72 rtt=758 bytes_acked=585148384 bytes_sent=592563592 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.060993] TCP: my_cca: seq=158100 cwnd=73 rtt=465 bytes_acked=585524864 bytes_sent=592941520 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.276827] TCP: my_cca: seq=158158 cwnd=75 rtt=410 bytes_acked=585862248 bytes_sent=593267320 phase=loss_recovery Destination: 192.168.88.253:44632
[434363.277074] TCP: my_cca: seq=158159 cwnd=37 rtt=228 bytes_acked=585873832 bytes_sent=593293384 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.279453] TCP: my_cca: seq=158200 cwnd=39 rtt=352 bytes_acked=586130128 bytes_sent=593569952 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.283680] TCP: my_cca: seq=158300 cwnd=47 rtt=530 bytes_acked=586625344 bytes_sent=594075304 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.287642] TCP: my_cca: seq=158400 cwnd=53 rtt=546 bytes_acked=587087256 bytes_sent=594566176 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.291853] TCP: my_cca: seq=158500 cwnd=59 rtt=559 bytes_acked=587585368 bytes_sent=595071528 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.295996] TCP: my_cca: seq=158600 cwnd=65 rtt=746 bytes_acked=588073344 bytes_sent=595539232 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.300783] TCP: my_cca: seq=158680 cwnd=69 rtt=497 bytes_acked=588617792 bytes_sent=596116984 phase=loss_recovery Destination: 192.168.88.253:44632
[434363.301355] TCP: my_cca: seq=158687 cwnd=34 rtt=305 bytes_acked=588671368 bytes_sent=596166216 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.301945] TCP: my_cca: seq=158700 cwnd=35 rtt=358 bytes_acked=588732184 bytes_sent=596228480 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.306371] TCP: my_cca: seq=158800 cwnd=44 rtt=495 bytes_acked=589244776 bytes_sent=596739624 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.310947] TCP: my_cca: seq=158900 cwnd=51 rtt=520 bytes_acked=589763160 bytes_sent=597265248 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.315004] TCP: my_cca: seq=159000 cwnd=57 rtt=629 bytes_acked=590241000 bytes_sent=597764808 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.319349] TCP: my_cca: seq=159100 cwnd=63 rtt=743 bytes_acked=590752144 bytes_sent=598268712 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.323205] TCP: my_cca: seq=159200 cwnd=68 rtt=589 bytes_acked=591203920 bytes_sent=598732072 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.327121] TCP: my_cca: seq=159300 cwnd=71 rtt=587 bytes_acked=591664384 bytes_sent=599204120 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.331352] TCP: my_cca: seq=159400 cwnd=73 rtt=573 bytes_acked=592161048 bytes_sent=599705128 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.335412] TCP: my_cca: seq=159500 cwnd=74 rtt=606 bytes_acked=592641784 bytes_sent=600164144 phase=congestion_avoidance Destination: 192.168.88.253:44632
[434363.339997] TCP: my_cca: seq=159600 cwnd=74 rtt=727 bytes_acked=593173200 bytes_sent=600662256 phase=congestion_avoidance Destination: 192.168.88.253:44632
